Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Rodrigo Becão,Udinese,Serie A,2022,26,Defender,CB,6,540,1,0.167,0.226,0.038,0.226,0.038,0.051,,-0.015,,1,0.167,0.569,0.095,0.554,0.092,0.395,0.066,0.522,0.087,0.465,0.077,0.057,0.009
Emanuele Valeri,Cremonese,Serie A,2022,23,Defender,CB,5,354,1,0.254,0.348,0.089,0.348,0.089,0.533,,0.304,,0,,0.218,0.055,0.196,0.05,0.39,0.099,0.262,0.067,0.257,0.065,0.005,0.001
Jeremy Toljan,Sassuolo,Serie A,2022,28,Defender,FB,6,533,0,,0.073,0.012,0.073,0.012,,,,,1,0.169,0.421,0.071,0.412,0.07,0.383,0.065,0.549,0.093,0.457,0.077,0.092,0.016
Federico Fazio,Salernitana,Serie A,2022,35,Defender,CB,6,539,0,,0.644,0.108,0.644,0.108,0.752,,0.384,,0,,0.104,0.017,0.103,0.017,0.383,0.064,0.538,0.09,0.435,0.073,0.103,0.017
Adam Marusic,Lazio,Serie A,2022,29,Defender,FB,6,540,0,,0.275,0.046,0.275,0.046,0.348,,0.106,,0,,0.174,0.029,0.171,0.029,0.378,0.063,0.478,0.08,0.381,0.064,0.097,0.016
Carlos Augusto,Monza,Serie A,2022,23,Defender,FB,5,423,0,,0.285,0.061,0.285,0.061,0.009,,-0.008,,0,,0.191,0.041,0.186,0.039,0.377,0.08,0.248,0.053,0.181,0.038,0.067,0.014
Jonathan Ikoné,Fiorentina,Serie A,2022,24,Midfielder,WAM,5,184,0,,0.499,0.244,0.499,0.244,0.377,,0.032,,0,,0.053,0.026,0.052,0.026,0.376,0.184,0.155,0.076,0.025,0.012,0.131,0.064
Federico Baschirotto,Lecce,Serie A,2022,25,Defender,FB,6,540,0,,0.464,0.077,0.464,0.077,,,,,0,,0.208,0.035,0.207,0.035,0.374,0.062,0.279,0.047,0.215,0.036,0.064,0.011
Romelu Lukaku,Internazionale,Serie A,2022,29,Forward,FW,3,227,1,0.396,1.499,0.594,1.499,0.594,1.151,,0.153,,1,0.396,0.34,0.135,0.34,0.135,0.367,0.145,0.187,0.074,0.048,0.019,0.138,0.055
Matteo Cancellieri,Lazio,Serie A,2022,20,Forward,WAM,6,69,0,,0.088,0.114,0.088,0.114,0.058,,0.02,,0,,0.299,0.39,0.299,0.39,0.365,0.476,0.079,0.103,0.039,0.051,0.04,0.052
Juan Cuadrado,Juventus,Serie A,2022,34,Midfielder,WAM,6,422,0,,0.389,0.083,0.389,0.083,0.665,,0.379,,0,,0.285,0.061,0.165,0.035,0.352,0.075,0.23,0.049,0.109,0.023,0.122,0.026
Aleksa Terzic,Fiorentina,Serie A,2022,23,Defender,FB,3,186,0,,,,,,,,,,0,,0.38,0.184,0.378,0.183,0.352,0.17,0.078,0.038,0.013,0.006,0.065,0.031
Sofyan Amrabat,Fiorentina,Serie A,2022,26,Midfielder,CM,5,354,0,,0.058,0.015,0.058,0.015,0.173,,0.146,,0,,0.435,0.11,0.432,0.11,0.349,0.089,0.329,0.084,0.232,0.059,0.097,0.025
Joakim Maehle,Atalanta,Serie A,2022,25,Defender,WAM,5,180,0,,0.851,0.425,0.851,0.425,,,,,1,0.5,0.172,0.086,0.17,0.085,0.347,0.174,0.187,0.093,0.209,0.104,-0.022,-0.011
M'Bala Nzola,Spezia,Serie A,2022,26,Forward,FW,6,540,2,0.333,1.778,0.296,0.997,0.166,1.62,,0.208,,0,,0.238,0.04,0.238,0.04,0.346,0.058,0.049,0.008,-0.045,-0.007,0.094,0.016
Andrea Cambiaso,Bologna,Serie A,2022,22,Defender,CM,6,386,0,,0.064,0.015,0.064,0.015,,,,,0,,0.369,0.086,0.362,0.085,0.346,0.081,0.313,0.073,0.165,0.038,0.148,0.034
Davide Calabria,Milan,Serie A,2022,25,Defender,FB,5,438,0,,0.199,0.041,0.199,0.041,,,,,1,0.205,0.272,0.056,0.236,0.048,0.344,0.071,0.496,0.102,0.399,0.082,0.097,0.02
Mário Rui,Napoli,Serie A,2022,31,Defender,FB,5,422,0,,0.077,0.017,0.077,0.017,,,,,1,0.213,0.708,0.151,0.398,0.085,0.344,0.073,0.73,0.156,0.634,0.135,0.096,0.021
Ivan Ilic,Verona,Serie A,2022,21,Midfielder,CM,6,523,0,,0.354,0.061,0.354,0.061,0.126,,0.01,,0,,0.78,0.134,0.315,0.054,0.342,0.059,0.361,0.062,0.228,0.039,0.133,0.023
Mario Pasalic,Atalanta,Serie A,2022,27,Midfielder,CM,5,269,0,,0.178,0.059,0.178,0.059,0.1,,0.054,,1,0.335,0.518,0.173,0.518,0.173,0.34,0.114,0.159,0.053,0.288,0.096,-0.129,-0.043
Fabio Quagliarella,Sampdoria,Serie A,2022,39,Forward,FW,6,195,0,,0.657,0.303,0.657,0.303,0.149,,-0.012,,0,,0.33,0.152,0.33,0.152,0.326,0.151,0.053,0.024,0.046,0.021,0.007,0.003
Salvatore Molina,Monza,Serie A,2022,30,Defender,WAM,5,229,0,,0.022,0.009,0.022,0.009,,,,,0,,0.344,0.135,0.341,0.134,0.324,0.127,0.167,0.066,0.109,0.043,0.058,0.023
Edoardo Bove,Roma,Serie A,2022,20,Midfielder,CM,3,20,0,,0.572,2.574,0.572,2.574,0.473,,-0.025,,0,,0.013,0.059,0.013,0.057,0.322,1.45,0.016,0.071,0.016,0.071,,
Mehdi Bourabia,Spezia,Serie A,2022,31,Midfielder,CM,6,490,0,,0.079,0.015,0.079,0.015,,,,,0,,0.287,0.053,0.285,0.052,0.321,0.059,0.283,0.052,0.222,0.041,0.061,0.011
Domenico Berardi,Sassuolo,Serie A,2022,28,Forward,WAM,4,322,1,0.28,1.115,0.312,0.333,0.093,0.807,,-0.026,,0,,0.576,0.161,0.549,0.153,0.32,0.089,0.561,0.157,0.429,0.12,0.132,0.037
Mattia Destro,Empoli,Serie A,2022,31,Forward,FW,4,164,0,,0.547,0.3,0.547,0.3,0.203,,-0.009,,0,,0.009,0.005,0.009,0.005,0.318,0.175,0.026,0.014,0.017,0.009,0.009,0.005
Martin Hongla,Verona,Serie A,2022,24,Midfielder,DMC,5,232,0,,0.042,0.016,0.042,0.016,0.027,,-0.001,,0,,0.301,0.117,0.297,0.115,0.318,0.123,0.114,0.044,0.094,0.036,0.02,0.008
Gabriel Strefezza,Lecce,Serie A,2022,25,Forward,WAM,4,276,1,0.326,0.317,0.103,0.317,0.103,0.739,,0.473,,0,,0.285,0.093,0.161,0.052,0.317,0.103,0.122,0.04,0.013,0.004,0.108,0.035
Stefano Sensi,Monza,Serie A,2022,27,Midfielder,CM,6,432,1,0.208,0.127,0.027,0.127,0.027,0.616,,0.528,,0,,0.508,0.106,0.369,0.077,0.315,0.066,0.551,0.115,0.427,0.089,0.123,0.026
Nicola Sansone,Bologna,Serie A,2022,31,Forward,WAM,4,153,0,,0.853,0.502,0.853,0.502,0.354,,-0.019,,0,,0.047,0.027,0.027,0.016,0.312,0.183,0.179,0.105,0.014,0.008,0.164,0.097
Alessandro Bastoni,Internazionale,Serie A,2022,23,Defender,CB,5,299,0,,0.178,0.053,0.178,0.053,0.425,,0.26,,0,,0.481,0.145,0.481,0.145,0.311,0.094,0.977,0.294,1.092,0.329,-0.115,-0.035
Cristiano Biraghi,Fiorentina,Serie A,2022,30,Defender,FB,5,354,0,,0.073,0.018,0.073,0.018,0.044,,0.021,,0,,1.021,0.26,0.404,0.103,0.311,0.079,0.394,0.1,0.315,0.08,0.079,0.02
Lameck Banda,Lecce,Serie A,2022,21,Midfielder,WAM,6,364,0,,0.468,0.116,0.468,0.116,1.446,,1.221,,1,0.247,0.095,0.024,0.095,0.024,0.302,0.075,0.342,0.085,0.096,0.024,0.246,0.061
Federico Dimarco,Internazionale,Serie A,2022,24,Defender,FB,6,401,0,,0.272,0.061,0.272,0.061,0.025,,-0.006,,0,,0.756,0.17,0.269,0.06,0.301,0.067,0.39,0.088,0.325,0.073,0.065,0.015
Musa Barrow,Bologna,Serie A,2022,23,Forward,FW,4,230,1,0.391,0.55,0.215,0.55,0.215,0.147,,-0.097,,0,,0.059,0.023,0.042,0.016,0.297,0.116,-0.016,-0.006,-0.014,-0.006,-0.002,-0.001
Jean-Victor Makengo,Udinese,Serie A,2022,24,Midfielder,CM,6,317,0,,0.137,0.039,0.137,0.039,,,,,1,0.284,0.288,0.082,0.288,0.082,0.294,0.084,0.222,0.063,0.186,0.053,0.036,0.01
Junior Messias,Milan,Serie A,2022,31,Forward,FW,6,363,1,0.248,0.579,0.144,0.579,0.144,0.206,,0.068,,0,,0.181,0.045,0.18,0.045,0.283,0.07,0.091,0.022,0.021,0.005,0.069,0.017
Walace,Udinese,Serie A,2022,27,Midfielder,DMC,6,503,0,,0.097,0.017,0.097,0.017,,,,,0,,0.252,0.045,0.249,0.045,0.282,0.05,0.235,0.042,0.174,0.031,0.061,0.011
Tommaso Augello,Sampdoria,Serie A,2022,28,Defender,FB,6,523,0,,0.044,0.008,0.044,0.008,,,,,1,0.172,0.342,0.059,0.335,0.058,0.281,0.048,0.324,0.056,0.225,0.039,0.099,0.017
Miguel Veloso,Verona,Serie A,2022,36,Midfielder,DMC,5,227,0,,0.391,0.155,0.391,0.155,0.203,,-0.149,,0,,0.125,0.049,0.083,0.033,0.274,0.109,0.148,0.058,0.093,0.037,0.054,0.021
Abdelhamid Sabiri,Sampdoria,Serie A,2022,25,Midfielder,WAM,6,519,0,,0.481,0.083,0.481,0.083,0.278,,0.246,,0,,1.095,0.19,0.842,0.146,0.273,0.047,0.402,0.07,0.517,0.09,-0.114,-0.02
Bryan Cristante,Roma,Serie A,2022,27,Midfielder,DMC,6,495,1,0.182,0.418,0.076,0.418,0.076,0.616,,0.433,,0,,0.138,0.025,0.136,0.025,0.27,0.049,0.321,0.058,0.221,0.04,0.1,0.018
Petar Stojanovic,Empoli,Serie A,2022,26,Defender,FB,6,515,0,,0.083,0.015,0.083,0.015,0.085,,0.056,,1,0.175,0.434,0.076,0.275,0.048,0.268,0.047,0.565,0.099,0.423,0.074,0.142,0.025
Jaime Báez,Cremonese,Serie A,2022,27,Forward,FW,2,96,0,,0.092,0.086,0.092,0.086,,,,,0,,0.302,0.284,0.187,0.176,0.267,0.25,0.09,0.085,0.06,0.056,0.031,0.029
David Okereke,Cremonese,Serie A,2022,25,Forward,FW,6,488,2,0.369,0.217,0.04,0.217,0.04,0.525,,0.406,,0,,0.389,0.072,0.388,0.072,0.265,0.049,0.089,0.016,0.017,0.003,0.072,0.013
Gary Medel,Bologna,Serie A,2022,35,Midfielder,DMC,6,507,0,,,,,,,,,,1,0.178,0.295,0.052,0.278,0.049,0.262,0.046,0.274,0.049,0.24,0.043,0.034,0.006
Razvan Marin,Empoli,Serie A,2022,26,Midfielder,CM,6,391,0,,0.157,0.036,0.157,0.036,,,,,0,,0.36,0.083,0.215,0.049,0.261,0.06,0.318,0.073,0.205,0.047,0.113,0.026
Paolo Ghiglione,Cremonese,Serie A,2022,25,Midfielder,FB,4,318,0,,0.061,0.017,0.061,0.017,,,,,1,0.283,0.35,0.099,0.33,0.093,0.26,0.073,0.147,0.041,0.126,0.036,0.021,0.006
Chris Smalling,Roma,Serie A,2022,32,Defender,CB,6,512,1,0.176,0.33,0.058,0.33,0.058,0.138,,-0.114,,0,,0.041,0.007,0.04,0.007,0.259,0.046,0.126,0.022,0.107,0.019,0.02,0.003
Valentino Lazaro,Torino,Serie A,2022,26,Defender,WAM,5,289,0,,0.058,0.018,0.058,0.018,,,,,0,,0.258,0.08,0.253,0.079,0.259,0.081,0.245,0.076,0.206,0.064,0.039,0.012
Roberto Gagliardini,Internazionale,Serie A,2022,28,Midfielder,CM,2,92,0,,0.121,0.118,0.121,0.118,0.034,,-0.016,,0,,0.323,0.316,0.323,0.316,0.254,0.248,0.236,0.231,0.213,0.209,0.023,0.022
Lorenzo Venuti,Fiorentina,Serie A,2022,27,Defender,FB,2,113,0,,0.209,0.166,0.209,0.166,0.174,,-0.034,,0,,0.084,0.067,0.082,0.065,0.253,0.201,0.187,0.149,0.148,0.118,0.038,0.031
Rolando Mandragora,Fiorentina,Serie A,2022,25,Midfielder,DMC,5,225,1,0.4,0.155,0.062,0.155,0.062,0.424,,0.362,,0,,0.381,0.152,0.23,0.092,0.252,0.101,0.234,0.094,0.17,0.068,0.064,0.025
Jakub Kiwior,Spezia,Serie A,2022,22,Defender,CB,6,540,0,,0.275,0.046,0.275,0.046,,,,,0,,0.042,0.007,0.042,0.007,0.248,0.041,0.175,0.029,0.138,0.023,0.037,0.006
Stanislav Lobotka,Napoli,Serie A,2022,27,Midfielder,CM,6,425,1,0.212,0.185,0.039,0.185,0.039,0.623,,0.522,,1,0.212,0.32,0.068,0.32,0.068,0.242,0.051,0.411,0.087,0.225,0.048,0.186,0.039
Davide Frattesi,Sassuolo,Serie A,2022,22,Midfielder,CM,6,442,2,0.407,1.189,0.242,1.189,0.242,1.45,,0.776,,0,,0.128,0.026,0.127,0.026,0.234,0.048,0.322,0.066,0.001,0,0.321,0.065
Valentin Gendrey,Lecce,Serie A,2022,22,Defender,FB,6,540,0,,,,,,,,,,0,,0.257,0.043,0.248,0.041,0.226,0.038,0.327,0.054,0.277,0.046,0.05,0.008
Danilo,Juventus,Serie A,2022,31,Defender,FB,6,462,0,,0.146,0.028,0.146,0.028,,,,,0,,0.198,0.039,0.194,0.038,0.224,0.044,0.359,0.07,0.287,0.056,0.072,0.014
Morten Hjulmand,Lecce,Serie A,2022,23,Midfielder,DMC,6,540,0,,0.143,0.024,0.143,0.024,0.024,,-0.002,,1,0.167,0.139,0.023,0.13,0.022,0.224,0.037,0.039,0.006,0.142,0.024,-0.103,-0.017
Ilija Nestorovski,Udinese,Serie A,2022,32,Forward,FW,2,44,0,,,,,,,,,,1,2.045,0.266,0.543,0.266,0.543,0.219,0.447,-0.026,-0.054,-0.018,-0.038,-0.008,-0.016
Giulio Maggiore,Salernitana,Serie A,2022,24,Midfielder,CM,5,423,0,,0.153,0.033,0.153,0.033,,,,,0,,0.259,0.055,0.257,0.055,0.217,0.046,0.25,0.053,0.276,0.059,-0.025,-0.005
Alexis Saelemaekers,Milan,Serie A,2022,23,Midfielder,FB,5,146,0,,0.142,0.087,0.142,0.087,0.06,,0.035,,1,0.616,0.134,0.083,0.134,0.083,0.205,0.126,0.18,0.111,0.065,0.04,0.115,0.071
Manuel Lazzari,Lazio,Serie A,2022,28,Midfielder,FB,6,495,0,,0.088,0.016,0.088,0.016,,,,,0,,0.143,0.026,0.14,0.025,0.195,0.035,0.394,0.072,0.111,0.02,0.282,0.051
Brandon Soppy,Atalanta,Serie A,2022,20,Defender,CB,5,356,0,,0.272,0.069,0.272,0.069,0.042,,-0.017,,1,0.253,0.111,0.028,0.106,0.027,0.194,0.049,0.3,0.076,0.193,0.049,0.107,0.027
Marco Faraoni,Verona,Serie A,2022,30,Defender,FB,3,187,0,,0.048,0.023,0.048,0.023,0.021,,-0.003,,1,0.481,0.184,0.089,0.184,0.089,0.193,0.093,0.076,0.037,0.056,0.027,0.021,0.01
Nicolás González,Fiorentina,Serie A,2022,24,Forward,FW,2,18,0,,0.225,1.126,0.225,1.126,,,,,0,,0.098,0.492,0.098,0.492,0.191,0.957,0.185,0.927,0.146,0.728,0.04,0.199
Giacomo Raspadori,Napoli,Serie A,2022,22,Forward,FW,5,231,1,0.39,0.744,0.29,0.744,0.29,0.969,,0.706,,0,,0.155,0.061,0.142,0.055,0.189,0.073,-0.226,-0.088,-0.028,-0.011,-0.198,-0.077
Dany Mota,Monza,Serie A,2022,24,Forward,FW,4,231,1,0.39,0.563,0.219,0.563,0.219,0.547,,0.023,,0,,0.078,0.03,0.078,0.03,0.186,0.072,-0.06,-0.023,-0.063,-0.024,0.003,0.001
Nemanja Matic,Roma,Serie A,2022,34,Midfielder,DMC,6,400,0,,0.12,0.027,0.12,0.027,0.064,,-0.002,,0,,0.146,0.033,0.144,0.032,0.185,0.042,0.331,0.075,0.183,0.041,0.148,0.033
Lazar Samardzic,Udinese,Serie A,2022,20,Midfielder,CAM,5,142,2,1.268,0.243,0.154,0.243,0.154,0.454,,0.266,,0,,0.232,0.147,0.201,0.127,0.184,0.117,-0.052,-0.033,-0.069,-0.044,0.017,0.011
Gianluca Mancini,Roma,Serie A,2022,26,Defender,CB,6,470,0,,0.159,0.03,0.159,0.03,,,,,0,,0.215,0.041,0.215,0.041,0.181,0.035,0.499,0.096,0.424,0.081,0.076,0.014
Antonino Gallo,Lecce,Serie A,2022,22,Defender,WAM,5,388,0,,,,,,,,,,0,,0.227,0.053,0.22,0.051,0.178,0.041,0.371,0.086,0.254,0.059,0.116,0.027
Caleb Okoli,Atalanta,Serie A,2022,21,Defender,CB,5,368,0,,0.305,0.075,0.305,0.075,0.349,,0.096,,0,,0.028,0.007,0.021,0.005,0.176,0.043,0.112,0.027,0.102,0.025,0.01,0.002
Luis Muriel,Atalanta,Serie A,2022,31,Forward,FW,4,181,0,,0.107,0.053,0.107,0.053,0.527,,0.466,,0,,0.256,0.127,0.157,0.078,0.176,0.087,0.23,0.114,0.146,0.073,0.084,0.042
Dodô,Fiorentina,Serie A,2022,23,Defender,FB,5,334,0,,0.17,0.046,0.17,0.046,0.717,,0.613,,0,,0.128,0.034,0.126,0.034,0.174,0.047,0.384,0.104,0.197,0.053,0.188,0.051
Georginio Wijnaldum,Roma,Serie A,2022,31,Midfielder,CM,1,11,0,,0.098,0.798,0.098,0.798,,,,,0,,0.14,1.145,0.14,1.145,0.174,1.424,0.145,1.188,0.108,0.886,0.037,0.302
José Machín,Monza,Serie A,2022,26,Midfielder,CM,3,112,0,,0.038,0.03,0.038,0.03,,,,,0,,0.248,0.199,0.248,0.199,0.173,0.139,0.251,0.202,0.219,0.176,0.032,0.026
Vanja Milinkovic-Savic,Torino,Serie A,2022,25,Goalkeeper,GK,6,540,0,,,,,,,5.143,,-0.167,0,,0.195,0.033,0.182,0.03,0.173,0.029,0.361,0.06,0.346,0.058,0.015,0.003
Ángel Di María,Juventus,Serie A,2022,34,Midfielder,WAM,3,147,1,0.612,0.124,0.076,0.124,0.076,0.083,,0.028,,1,0.612,0.122,0.075,0.109,0.067,0.172,0.105,0.142,0.087,0.08,0.049,0.062,0.038
Rogerio,Sassuolo,Serie A,2022,24,Defender,FB,6,540,0,,0.016,0.003,0.016,0.003,,,,,0,,0.343,0.057,0.319,0.053,0.17,0.028,0.438,0.073,0.322,0.054,0.116,0.019
Henrikh Mkhitaryan,Internazionale,Serie A,2022,33,Midfielder,CAM,3,73,0,,0.059,0.072,0.059,0.072,,,,,0,,0.14,0.173,0.14,0.172,0.17,0.21,0.028,0.035,0.004,0.005,0.024,0.03
Ricardo Rodríguez,Torino,Serie A,2022,30,Defender,FB,6,527,0,,0.132,0.023,0.132,0.023,0.239,,0.145,,0,,0.173,0.03,0.173,0.029,0.164,0.028,0.468,0.08,0.317,0.054,0.151,0.026
Toma Basic,Lazio,Serie A,2022,25,Midfielder,CM,5,124,0,,0.118,0.085,0.118,0.085,0.179,,0.092,,0,,0.198,0.144,0.198,0.144,0.161,0.117,-0.026,-0.019,-0.006,-0.004,-0.02,-0.014
Tommaso Baldanzi,Empoli,Serie A,2022,19,Midfielder,CM,2,128,1,0.703,0.179,0.126,0.179,0.126,0.338,,0.199,,0,,0.037,0.026,0.037,0.026,0.161,0.113,0.098,0.069,-0.023,-0.016,0.121,0.085
Grigoris Kastanos,Salernitana,Serie A,2022,24,Midfielder,CAM,4,126,0,,0.136,0.097,0.136,0.097,0.014,,-0.011,,0,,0.129,0.092,0.086,0.061,0.152,0.108,0.185,0.132,0.09,0.064,0.095,0.068
Santiago Ascacíbar,Cremonese,Serie A,2022,25,Midfielder,DMC,5,223,0,,0.047,0.019,0.047,0.019,0.065,,0.018,,0,,0.15,0.06,0.135,0.055,0.15,0.06,0.312,0.126,0.276,0.112,0.036,0.015
Pedro,Lazio,Serie A,2022,35,Forward,WAM,4,138,1,0.652,0.212,0.138,0.212,0.138,0.553,,0.438,,1,0.652,0.086,0.056,0.086,0.056,0.148,0.096,0.17,0.111,0.028,0.018,0.142,0.093
Alessio Romagnoli,Lazio,Serie A,2022,27,Defender,CB,5,442,0,,0.02,0.004,0.02,0.004,0.013,,-0.008,,0,,0.175,0.036,0.162,0.033,0.142,0.029,0.164,0.033,0.145,0.03,0.019,0.004
Andrea Colpani,Monza,Serie A,2022,23,Midfielder,CM,5,143,1,0.629,0.128,0.081,0.128,0.081,0.098,,0,,0,,0.305,0.192,0.305,0.192,0.137,0.086,0.096,0.061,0.049,0.031,0.047,0.03
Emanuel Aiwu,Cremonese,Serie A,2022,21,Defender,CB,6,411,0,,0.097,0.021,0.097,0.021,0.012,,-0.013,,0,,0.204,0.045,0.192,0.042,0.136,0.03,0.406,0.089,0.419,0.092,-0.013,-0.003
Tolgay Arslan,Udinese,Serie A,2022,32,Midfielder,CM,5,164,0,,0.018,0.01,0.018,0.01,,,,,0,,0.168,0.092,0.168,0.092,0.132,0.072,0.106,0.058,0.045,0.025,0.061,0.033
Yayah Kallon,Verona,Serie A,2022,21,Forward,FW,3,59,1,1.525,0.189,0.289,0.189,0.289,0.585,,0.501,,0,,0.034,0.052,0.034,0.052,0.13,0.198,0.083,0.127,-0.027,-0.041,0.11,0.168
Mattia Caldara,Spezia,Serie A,2022,28,Defender,CB,3,202,0,,0.274,0.122,0.274,0.122,,,,,0,,0.054,0.024,0.053,0.024,0.127,0.057,0.038,0.017,0.019,0.008,0.019,0.009
Manuel Locatelli,Juventus,Serie A,2022,24,Midfielder,CM,5,427,0,,0.076,0.016,0.076,0.016,,,,,0,,0.094,0.02,0.094,0.02,0.127,0.027,0.188,0.04,0.149,0.031,0.04,0.008
Lorenzo De Silvestri,Bologna,Serie A,2022,34,Defender,FB,5,326,0,,0.354,0.098,0.354,0.098,0.311,,0.024,,0,,0.063,0.017,0.059,0.016,0.125,0.035,0.266,0.073,0.178,0.049,0.088,0.024
Merih Demiral,Atalanta,Serie A,2022,24,Defender,CB,5,450,1,0.2,0.76,0.152,0.76,0.152,0.189,,-0.058,,0,,0.023,0.005,0.021,0.004,0.12,0.024,0.031,0.006,0.03,0.006,0.001,0
Jerdy Schouten,Bologna,Serie A,2022,25,Midfielder,CM,6,534,0,,0.051,0.009,0.051,0.009,,,,,0,,0.15,0.025,0.15,0.025,0.116,0.02,0.252,0.043,0.205,0.035,0.047,0.008
Stefan de Vrij,Internazionale,Serie A,2022,30,Defender,CB,6,534,0,,0.258,0.043,0.258,0.043,0.046,,-0.03,,0,,0.124,0.021,0.124,0.021,0.116,0.02,0.224,0.038,0.114,0.019,0.111,0.019
Ronaldo Vieira,Sampdoria,Serie A,2022,24,Midfielder,DMC,6,342,0,,0.012,0.003,0.012,0.003,,,,,0,,0.14,0.037,0.136,0.036,0.113,0.03,0.192,0.05,0.157,0.041,0.035,0.009
Emil Ceïde,Sassuolo,Serie A,2022,21,Forward,WAM,2,21,0,,,,,,,,,,0,,0.119,0.508,0.119,0.508,0.113,0.482,0.086,0.369,0.062,0.264,0.025,0.106
Fodé Ballo-Touré,Milan,Serie A,2022,25,Defender,FB,1,15,0,,,,,,,,,,0,,0.117,0.699,0.116,0.698,0.111,0.669,0.012,0.073,0.006,0.037,0.006,0.036
Cristian Buonaiuto,Cremonese,Serie A,2022,29,Midfielder,WAM,4,102,0,,0.157,0.138,0.157,0.138,0.024,,0.006,,0,,0.123,0.108,0.067,0.059,0.111,0.098,0.025,0.022,0.021,0.019,0.003,0.003
Krzysztof Piatek,Salernitana,Serie A,2022,27,Forward,FW,2,95,1,0.947,0.996,0.943,0.214,0.203,1.092,,0.246,,0,,0.065,0.062,0.065,0.062,0.107,0.101,0.058,0.055,-0.004,-0.004,0.062,0.059
Marten de Roon,Atalanta,Serie A,2022,31,Midfielder,DMC,6,540,0,,,,,,,,,,1,0.167,0.171,0.029,0.169,0.028,0.106,0.018,0.299,0.05,0.268,0.045,0.031,0.005
Danilo Cataldi,Lazio,Serie A,2022,28,Midfielder,CM,5,358,0,,0.013,0.003,0.013,0.003,,,,,0,,0.224,0.056,0.12,0.03,0.105,0.027,0.187,0.047,0.168,0.042,0.019,0.005
Nedim Bajrami,Empoli,Serie A,2022,23,Midfielder,CAM,6,294,0,,0.19,0.058,0.19,0.058,,,,,0,,0.122,0.037,0.105,0.032,0.105,0.032,0.157,0.048,0.132,0.04,0.025,0.008
Emanuel Vignato,Bologna,Serie A,2022,22,Midfielder,CAM,4,137,0,,,,,,,,,,0,,0.148,0.097,0.148,0.097,0.105,0.069,0.06,0.039,0.042,0.028,0.017,0.011
Adrien Tameze,Verona,Serie A,2022,28,Midfielder,DMC,6,402,0,,0.589,0.132,0.589,0.132,0.035,,0.015,,0,,0.143,0.032,0.139,0.031,0.104,0.023,0.331,0.074,0.312,0.07,0.02,0.004
