Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Angelo Fulgini,1. FSV Mainz 05,Bundesliga,2022,26,Midfielder,CM,5,232,0,,0.541,0.21,0.541,0.21,0.44,,-0.012,,1,0.388,0.175,0.068,0.175,0.068,0.335,0.13,0.271,0.105,0.221,0.086,0.05,0.02
Karim Adeyemi,Borussia Dortmund,Bundesliga,2022,20,Forward,FW,2,84,0,,0.583,0.625,0.583,0.625,0.28,,-0.168,,0,,0.038,0.041,0.038,0.041,0.33,0.353,0.044,0.047,0.033,0.035,0.011,0.012
Robert Skov,TSG Hoffenheim,Bundesliga,2022,26,Forward,WAM,5,357,1,0.252,0.35,0.088,0.35,0.088,0.314,,0.157,,1,0.252,0.404,0.102,0.398,0.1,0.327,0.083,0.345,0.087,0.244,0.062,0.101,0.025
Jens Stage,SV Werder Bremen,Bundesliga,2022,25,Midfielder,CM,5,311,0,,0.329,0.095,0.329,0.095,,,,,1,0.289,0.313,0.091,0.313,0.091,0.311,0.09,0.155,0.045,0.161,0.046,-0.006,-0.002
Manu Koné,Borussia Mönchengladbach,Bundesliga,2022,21,Midfielder,CM,5,440,0,,0.267,0.055,0.267,0.055,0.707,,0.453,,0,,0.12,0.025,0.12,0.024,0.303,0.062,0.302,0.062,0.19,0.039,0.112,0.023
Cristian Gamboa,VfL Bochum 1848,Bundesliga,2022,32,Defender,FB,5,441,0,,0.085,0.017,0.085,0.017,0.063,,0.051,,0,,0.245,0.05,0.237,0.048,0.302,0.062,0.452,0.092,0.426,0.087,0.026,0.005
Salih Özcan,Borussia Dortmund,Bundesliga,2022,24,Midfielder,CM,2,180,0,,0.233,0.117,0.233,0.117,,,,,1,0.5,0.079,0.04,0.078,0.039,0.299,0.15,0.04,0.02,0.029,0.014,0.012,0.006
Stevan Jovetic,Hertha BSC,Bundesliga,2022,32,Forward,FW,4,107,0,,0.503,0.423,0.503,0.423,0.175,,0.103,,1,0.841,0.061,0.051,0.061,0.051,0.295,0.249,0.146,0.123,0.065,0.054,0.081,0.068
Youssoufa Moukoko,Borussia Dortmund,Bundesliga,2022,17,Forward,FW,4,98,1,0.918,0.43,0.395,0.43,0.395,0.894,,0.463,,1,0.918,0.225,0.207,0.225,0.207,0.294,0.27,0.018,0.016,0.02,0.018,-0.002,-0.002
Anthony Jung,SV Werder Bremen,Bundesliga,2022,30,Defender,CB,5,378,1,0.238,0.114,0.027,0.114,0.027,0.2,,0.174,,1,0.238,0.488,0.116,0.481,0.114,0.292,0.07,0.309,0.073,0.269,0.064,0.04,0.009
Anthony Losilla,VfL Bochum 1848,Bundesliga,2022,36,Midfielder,DMC,5,450,0,,0.734,0.147,0.734,0.147,0.31,,-0.067,,0,,0.129,0.026,0.129,0.026,0.289,0.058,0.096,0.019,0.073,0.015,0.022,0.004
Max Kruse,VfL Wolfsburg,Bundesliga,2022,34,Forward,FW,5,270,0,,0.73,0.243,0.73,0.243,0.137,,0.064,,0,,0.186,0.062,0.183,0.061,0.286,0.095,0.019,0.006,-0.016,-0.005,0.035,0.012
Rani Khedira,1. FC Union Berlin,Bundesliga,2022,28,Midfielder,DMC,5,450,0,,0.4,0.08,0.4,0.08,,,,,0,,0.14,0.028,0.099,0.02,0.285,0.057,0.082,0.016,0.075,0.015,0.007,0.001
Lukas Nmecha,VfL Wolfsburg,Bundesliga,2022,23,Forward,FW,5,412,3,0.655,1.531,0.334,1.531,0.334,2.635,,1.287,,0,,0.123,0.027,0.123,0.027,0.283,0.062,-0.114,-0.025,-0.127,-0.028,0.013,0.003
Danilho Doekhi,1. FC Union Berlin,Bundesliga,2022,24,Defender,CB,2,175,0,,,,,,,,,,1,0.514,0.284,0.146,0.283,0.146,0.272,0.14,0.29,0.149,0.285,0.146,0.005,0.003
Maximilian Eggestein,Sport-Club Freiburg,Bundesliga,2022,25,Midfielder,CM,4,315,0,,0.149,0.043,0.149,0.043,0.007,,-0.007,,0,,0.15,0.043,0.15,0.043,0.271,0.078,0.098,0.028,0.088,0.025,0.01,0.003
Amadou Haidara,RB Leipzig,Bundesliga,2022,24,Midfielder,CM,4,78,0,,0.258,0.298,0.258,0.298,,,,,0,,0.04,0.046,0.04,0.046,0.269,0.31,0.109,0.125,0.097,0.112,0.011,0.013
Edmond Tapsoba,Bayer 04 Leverkusen,Bundesliga,2022,23,Defender,CB,5,436,0,,0.013,0.003,0.013,0.003,,,,,0,,0.291,0.06,0.291,0.06,0.267,0.055,0.664,0.137,0.639,0.132,0.025,0.005
Enzo Millot,VfB Stuttgart,Bundesliga,2022,20,Midfielder,CAM,4,53,0,,0.28,0.475,0.28,0.475,0.6,,0.336,,0,,0.046,0.078,0.005,0.009,0.264,0.448,-0.003,-0.005,-0.004,-0.007,0.001,0.002
Raphaël Guerreiro,Borussia Dortmund,Bundesliga,2022,28,Defender,FB,4,350,1,0.257,0.215,0.055,0.215,0.055,0.017,,-0.002,,0,,0.358,0.092,0.353,0.091,0.254,0.065,0.474,0.122,0.379,0.097,0.096,0.025
Grischa Prömel,TSG Hoffenheim,Bundesliga,2022,27,Midfielder,CM,5,431,0,,0.238,0.05,0.238,0.05,,,,,1,0.209,0.39,0.081,0.389,0.081,0.249,0.052,0.147,0.031,0.063,0.013,0.083,0.017
Kevin Kampl,RB Leipzig,Bundesliga,2022,31,Midfielder,CM,5,275,0,,0.042,0.014,0.042,0.014,,,,,0,,0.241,0.079,0.229,0.075,0.243,0.08,0.163,0.053,0.115,0.038,0.049,0.016
Juan Perea,VfB Stuttgart,Bundesliga,2022,22,Forward,FW,3,35,0,,,,,,,,,,0,,0.245,0.631,0.245,0.631,0.238,0.612,0.017,0.043,0.008,0.022,0.008,0.021
Munas Dabbur,TSG Hoffenheim,Bundesliga,2022,30,Forward,FW,4,71,1,1.268,0.579,0.733,0.579,0.733,1.499,,1.005,,0,,0.196,0.248,0.196,0.248,0.236,0.3,0.072,0.091,0.04,0.051,0.032,0.041
Cédric Brunner,FC Schalke 04,Bundesliga,2022,28,Defender,FB,5,450,0,,0.097,0.019,0.097,0.019,,,,,0,,0.225,0.045,0.194,0.039,0.231,0.046,0.298,0.06,0.268,0.054,0.03,0.006
Marc Oliver Kempf,Hertha BSC,Bundesliga,2022,27,Defender,CB,5,440,0,,0.345,0.07,0.345,0.07,,,,,0,,0.082,0.017,0.081,0.017,0.23,0.047,0.242,0.049,0.222,0.045,0.02,0.004
Ermedin Demirovic,FC Augsburg,Bundesliga,2022,24,Forward,FW,5,325,1,0.277,0.331,0.092,0.331,0.092,0.803,,0.629,,1,0.277,0.178,0.049,0.178,0.049,0.229,0.063,0.078,0.022,0.054,0.015,0.025,0.007
Niko Gießelmann,1. FC Union Berlin,Bundesliga,2022,30,Defender,FB,5,225,0,,0.041,0.016,0.041,0.016,,,,,0,,0.279,0.112,0.22,0.088,0.228,0.091,0.128,0.051,0.101,0.04,0.027,0.011
Nico Schlotterbeck,Borussia Dortmund,Bundesliga,2022,22,Defender,CB,5,450,0,,,,,,,,,,0,,0.319,0.064,0.315,0.063,0.227,0.045,0.377,0.075,0.346,0.069,0.031,0.006
Luca Pfeiffer,VfB Stuttgart,Bundesliga,2022,26,Forward,FW,3,84,0,,0.078,0.084,0.078,0.084,,,,,0,,0.262,0.281,0.262,0.281,0.225,0.241,0.016,0.018,0.057,0.061,-0.041,-0.044
Dayot Upamecano,FC Bayern München,Bundesliga,2022,23,Defender,CB,5,450,0,,,,,,,,,,0,,0.283,0.057,0.277,0.055,0.216,0.043,0.797,0.159,0.684,0.137,0.113,0.023
Tom Krauß,FC Schalke 04,Bundesliga,2022,21,Midfielder,CM,5,405,0,,0.114,0.025,0.114,0.025,0.162,,0.069,,0,,0.145,0.032,0.145,0.032,0.21,0.047,0.325,0.072,0.217,0.048,0.109,0.024
Arne Maier,FC Augsburg,Bundesliga,2022,23,Midfielder,DMC,5,368,0,,0.322,0.079,0.322,0.079,0.154,,0.064,,0,,0.446,0.109,0.15,0.037,0.204,0.05,0.088,0.022,0.013,0.003,0.076,0.019
Ansgar Knauff,Eintracht Frankfurt,Bundesliga,2022,20,Forward,WAM,5,191,0,,0.162,0.076,0.162,0.076,0.036,,0.024,,0,,0.192,0.09,0.188,0.089,0.199,0.094,0.236,0.111,0.086,0.04,0.151,0.071
Waldemar Anton,VfB Stuttgart,Bundesliga,2022,26,Defender,CB,5,450,0,,0.114,0.023,0.114,0.023,0.447,,0.389,,0,,0.157,0.031,0.153,0.031,0.198,0.04,0.404,0.081,0.32,0.064,0.084,0.017
Philipp Förster,VfL Bochum 1848,Bundesliga,2022,27,Midfielder,CAM,4,162,0,,0.204,0.113,0.204,0.113,0.18,,0.031,,0,,0.074,0.041,0.074,0.041,0.197,0.109,0.055,0.031,0.035,0.019,0.021,0.011
Konrad Laimer,RB Leipzig,Bundesliga,2022,25,Midfielder,CM,3,251,0,,0.059,0.021,0.059,0.021,0.022,,-0.008,,0,,0.164,0.059,0.164,0.059,0.19,0.068,0.057,0.02,0.028,0.01,0.029,0.011
Manuel Riemann,VfL Bochum 1848,Bundesliga,2022,33,Goalkeeper,GK,5,450,0,,,,,,,17.818,,0.214,0,,0.273,0.055,0.198,0.04,0.189,0.038,0.737,0.147,0.727,0.145,0.009,0.002
Willi Orbán,RB Leipzig,Bundesliga,2022,29,Defender,CB,5,450,1,0.2,0.643,0.129,0.643,0.129,0.735,,0.228,,0,,0.179,0.036,0.177,0.035,0.188,0.038,0.379,0.076,0.32,0.064,0.059,0.012
Hiroki Ito,VfB Stuttgart,Bundesliga,2022,23,Defender,CB,5,450,0,,0.04,0.008,0.04,0.008,,,,,0,,0.253,0.051,0.169,0.034,0.181,0.036,0.592,0.118,0.502,0.1,0.09,0.018
Dominik Szoboszlai,RB Leipzig,Bundesliga,2022,21,Midfielder,WAM,3,121,0,,0.199,0.148,0.199,0.148,0.044,,-0.005,,0,,0.057,0.042,0.034,0.025,0.177,0.132,0.115,0.086,0.078,0.058,0.037,0.027
Mark Flekken,Sport-Club Freiburg,Bundesliga,2022,29,Goalkeeper,GK,5,450,0,,,,,,,4.888,,-0.023,0,,0.193,0.039,0.185,0.037,0.176,0.035,0.457,0.091,0.444,0.089,0.013,0.003
Sebastian Rudy,TSG Hoffenheim,Bundesliga,2022,32,Midfielder,CM,5,125,0,,,,,,,,,,1,0.72,0.251,0.18,0.183,0.132,0.174,0.126,0.062,0.045,0.047,0.034,0.015,0.011
Noah Weißhaupt,Sport-Club Freiburg,Bundesliga,2022,20,Forward,WAM,3,31,0,,,,,,,,,,0,,0.174,0.504,0.174,0.504,0.171,0.496,0.007,0.021,0.003,0.01,0.004,0.011
Rafael Borré,Eintracht Frankfurt,Bundesliga,2022,26,Forward,FW,5,158,1,0.57,1.223,0.696,0.441,0.251,1.103,,-0.07,,0,,0.042,0.024,0.042,0.024,0.17,0.097,0.022,0.013,0.011,0.006,0.011,0.006
Mattias Svanberg,VfL Wolfsburg,Bundesliga,2022,23,Midfielder,CM,5,198,0,,,,,,,,,,1,0.455,0.302,0.137,0.21,0.095,0.17,0.077,0.207,0.094,0.211,0.096,-0.003,-0.001
Mahmoud Dahoud,Borussia Dortmund,Bundesliga,2022,26,Midfielder,CM,3,184,0,,0.053,0.026,0.053,0.026,,,,,0,,0.149,0.073,0.149,0.073,0.17,0.083,0.226,0.111,0.187,0.091,0.04,0.019
Joe Scally,Borussia Mönchengladbach,Bundesliga,2022,19,Defender,CB,5,436,0,,0.159,0.033,0.159,0.033,,,,,0,,0.183,0.038,0.178,0.037,0.169,0.035,-0.023,-0.005,-0.06,-0.012,0.037,0.008
Lucas Tousart,Hertha BSC,Bundesliga,2022,25,Midfielder,DMC,4,353,0,,0.256,0.065,0.256,0.065,0.028,,-0.02,,0,,0.179,0.046,0.179,0.046,0.168,0.043,0.297,0.076,0.253,0.065,0.043,0.011
Ivan Sunjic,Hertha BSC,Bundesliga,2022,25,Midfielder,DMC,4,284,0,,,,,,,,,,0,,0.195,0.062,0.195,0.062,0.167,0.053,0.138,0.044,0.134,0.042,0.004,0.001
Leonardo Bittencourt,SV Werder Bremen,Bundesliga,2022,28,Midfielder,CAM,4,259,2,0.695,0.193,0.067,0.193,0.067,0.447,,0.305,,0,,0.254,0.088,0.254,0.088,0.167,0.058,0.153,0.053,0.221,0.077,-0.068,-0.024
Jae-Sung Lee,1. FSV Mainz 05,Bundesliga,2022,30,Midfielder,CAM,5,253,1,0.356,0.06,0.021,0.06,0.021,0.178,,0.14,,0,,0.303,0.108,0.302,0.108,0.156,0.055,0.01,0.004,-0.044,-0.016,0.054,0.019
Ivan Ordets,VfL Bochum 1848,Bundesliga,2022,30,Defender,CB,5,271,0,,0.26,0.086,0.26,0.086,,,,,0,,0.091,0.03,0.091,0.03,0.155,0.051,0.072,0.024,0.1,0.033,-0.029,-0.01
Sepp van den Berg,FC Schalke 04,Bundesliga,2022,20,Defender,CB,1,90,0,,0.151,0.151,0.151,0.151,,,,,0,,0.015,0.015,0.006,0.006,0.154,0.154,0.304,0.304,0.032,0.032,0.272,0.272
Nico Elvedi,Borussia Mönchengladbach,Bundesliga,2022,25,Defender,CB,5,405,1,0.222,0.314,0.07,0.314,0.07,0.11,,-0.097,,0,,0.2,0.044,0.2,0.044,0.154,0.034,0.224,0.05,0.14,0.031,0.085,0.019
Charles Aránguiz,Bayer 04 Leverkusen,Bundesliga,2022,33,Midfielder,CM,5,258,1,0.349,0.147,0.051,0.147,0.051,0.272,,0.239,,0,,0.091,0.032,0.09,0.031,0.154,0.054,0.153,0.053,0.148,0.052,0.005,0.002
Sven Michel,1. FC Union Berlin,Bundesliga,2022,32,Forward,WAM,4,71,2,2.535,0.185,0.234,0.185,0.234,0.981,,0.797,,0,,0.013,0.016,0.013,0.016,0.154,0.195,0.055,0.07,0.018,0.023,0.037,0.047
Tiago Tomás,VfB Stuttgart,Bundesliga,2022,20,Forward,FW,3,163,0,,0.194,0.107,0.194,0.107,0.049,,-0.006,,0,,0.001,0,0.001,0,0.153,0.084,0.046,0.025,-0.014,-0.008,0.06,0.033
Jamie Leweling,1. FC Union Berlin,Bundesliga,2022,21,Forward,WAM,2,47,0,,0.181,0.347,0.181,0.347,0.68,,0.499,,0,,0.002,0.004,0.002,0.004,0.152,0.291,-0.078,-0.149,-0.013,-0.025,-0.065,-0.124
Jeffrey Gouweleeuw,FC Augsburg,Bundesliga,2022,31,Defender,CB,5,450,0,,0.03,0.006,0.03,0.006,,,,,0,,0.136,0.027,0.132,0.026,0.15,0.03,0.303,0.061,0.292,0.058,0.011,0.002
Josuha Guilavogui,VfL Wolfsburg,Bundesliga,2022,31,Midfielder,DMC,5,360,1,0.25,0.052,0.013,0.052,0.013,0.141,,0.088,,0,,0.216,0.054,0.216,0.054,0.149,0.037,0.199,0.05,0.183,0.046,0.015,0.004
Djibril Sow,Eintracht Frankfurt,Bundesliga,2022,25,Midfielder,CM,5,450,1,0.2,0.114,0.023,0.114,0.023,0.172,,0.092,,0,,0.236,0.047,0.235,0.047,0.149,0.03,0.237,0.047,0.253,0.051,-0.017,-0.003
Daniel Caligiuri,FC Augsburg,Bundesliga,2022,34,Midfielder,WAM,5,192,0,,0.156,0.073,0.156,0.073,0.036,,0.015,,0,,0.128,0.06,0.048,0.023,0.144,0.067,0.152,0.071,0.12,0.056,0.032,0.015
Faride Alidou,Eintracht Frankfurt,Bundesliga,2022,21,Forward,WAM,3,71,0,,0.022,0.028,0.022,0.028,,,,,0,,0.143,0.181,0.143,0.181,0.142,0.18,0.059,0.075,0.053,0.067,0.006,0.008
Ko Itakura,Borussia Mönchengladbach,Bundesliga,2022,25,Defender,CB,5,413,0,,0.048,0.01,0.048,0.01,0.027,,0.004,,1,0.218,0.148,0.032,0.147,0.032,0.138,0.03,0.479,0.104,0.368,0.08,0.111,0.024
Dominick Drexler,FC Schalke 04,Bundesliga,2022,32,Midfielder,CAM,3,170,0,,0.062,0.033,0.062,0.033,,,,,1,0.529,0.2,0.106,0.2,0.106,0.137,0.072,0.051,0.027,0.134,0.071,-0.083,-0.044
Jordan Siebatcheu,1. FC Union Berlin,Bundesliga,2022,26,Forward,FW,4,281,2,0.641,0.465,0.149,0.465,0.149,0.748,,0.572,,2,0.641,0.429,0.138,0.429,0.138,0.135,0.043,-0.045,-0.015,-0.066,-0.021,0.021,0.007
Felix Uduokhai,FC Augsburg,Bundesliga,2022,24,Defender,CB,3,270,0,,,,,,,,,,1,0.333,0.154,0.051,0.154,0.051,0.133,0.044,0.079,0.026,0.232,0.077,-0.153,-0.051
Odilon Kossounou,Bayer 04 Leverkusen,Bundesliga,2022,21,Defender,CB,3,112,0,,,,,,,,,,0,,0.139,0.111,0.139,0.111,0.133,0.107,0.165,0.133,0.132,0.106,0.033,0.026
Ryan Gravenberch,FC Bayern München,Bundesliga,2022,20,Midfielder,CM,4,96,0,,0.181,0.17,0.181,0.17,,,,,0,,0.076,0.071,0.076,0.071,0.132,0.124,0.07,0.066,0.05,0.047,0.02,0.019
Genki Haraguchi,1. FC Union Berlin,Bundesliga,2022,31,Midfielder,WAM,4,169,0,,0.098,0.052,0.098,0.052,,,,,0,,0.077,0.041,0.077,0.041,0.129,0.069,0.09,0.048,0.033,0.017,0.057,0.03
Lukas Klostermann,RB Leipzig,Bundesliga,2022,26,Defender,FB,1,90,0,,0.208,0.208,0.208,0.208,0.257,,0.226,,0,,0.015,0.015,0.014,0.014,0.126,0.126,0.022,0.022,0.02,0.02,0.003,0.003
Konstantinos Stafylidis,VfL Bochum 1848,Bundesliga,2022,28,Defender,FB,2,143,0,,0.047,0.03,0.047,0.03,,,,,1,0.629,0.094,0.059,0.092,0.058,0.126,0.079,0.128,0.08,0.089,0.056,0.039,0.025
Marlon Mustapha,1. FSV Mainz 05,Bundesliga,2022,21,Forward,FW,4,31,0,,0.129,0.376,0.129,0.376,,,,,0,,0.01,0.03,0.01,0.029,0.125,0.363,0.063,0.182,0.025,0.072,0.038,0.11
Thomas Ouwejan,FC Schalke 04,Bundesliga,2022,25,Defender,FB,5,402,0,,0.03,0.007,0.03,0.007,,,,,1,0.224,0.795,0.178,0.141,0.032,0.125,0.028,0.381,0.085,0.325,0.073,0.056,0.012
Pavel Kaderábek,TSG Hoffenheim,Bundesliga,2022,30,Defender,FB,5,196,0,,,,,,,,,,0,,0.168,0.077,0.159,0.073,0.123,0.056,0.112,0.051,0.061,0.028,0.051,0.023
Ondrej Duda,1. FC Köln,Bundesliga,2022,27,Midfielder,CAM,4,181,0,,0.106,0.053,0.106,0.053,0.01,,0,,0,,0.323,0.161,0.129,0.064,0.121,0.06,0.175,0.087,0.151,0.075,0.024,0.012
Callum Hudson-Odoi,Bayer 04 Leverkusen,Bundesliga,2022,21,Midfielder,WAM,1,29,0,,,,,,,,,,1,3.103,0.124,0.383,0.124,0.383,0.12,0.373,0.063,0.197,0.012,0.036,0.052,0.161
Niklas Schmidt,SV Werder Bremen,Bundesliga,2022,24,Midfielder,CAM,3,134,1,0.672,0.115,0.077,0.115,0.077,0.714,,0.633,,0,,0.23,0.155,0.227,0.152,0.12,0.081,0.064,0.043,0.1,0.067,-0.037,-0.025
Jonathan Tah,Bayer 04 Leverkusen,Bundesliga,2022,26,Defender,CB,5,421,0,,0.196,0.042,0.196,0.042,,,,,0,,0.041,0.009,0.04,0.009,0.12,0.026,0.189,0.04,0.152,0.032,0.037,0.008
Elvis Rexhbecaj,FC Augsburg,Bundesliga,2022,24,Midfielder,CM,5,426,0,,0.068,0.014,0.068,0.014,0.033,,0.011,,0,,0.15,0.032,0.15,0.032,0.119,0.025,0.27,0.057,0.24,0.051,0.029,0.006
Wataru Endo,VfB Stuttgart,Bundesliga,2022,29,Midfielder,DMC,5,450,1,0.2,0.26,0.052,0.26,0.052,0.48,,0.361,,0,,0.087,0.017,0.087,0.017,0.119,0.024,0.243,0.049,0.161,0.032,0.082,0.016
Mitchel Bakker,Bayer 04 Leverkusen,Bundesliga,2022,22,Defender,FB,4,177,0,,0.103,0.052,0.103,0.052,0.527,,0.475,,0,,0.027,0.013,0.025,0.013,0.114,0.058,0.053,0.027,0.031,0.016,0.022,0.011
Maxim Leitsch,1. FSV Mainz 05,Bundesliga,2022,24,Defender,CB,5,441,0,,0.089,0.018,0.089,0.018,0.251,,0.186,,0,,0.049,0.01,0.049,0.01,0.112,0.023,0.137,0.028,0.17,0.035,-0.033,-0.007
Julian Chabot,1. FC Köln,Bundesliga,2022,24,Defender,CB,2,128,0,,0.442,0.311,0.442,0.311,,,,,0,,0.024,0.017,0.024,0.017,0.112,0.078,0.137,0.096,0.119,0.084,0.018,0.013
Nicolai Rapp,SV Werder Bremen,Bundesliga,2022,25,Midfielder,CB,3,22,0,,0.108,0.44,0.108,0.44,,,,,0,,0.007,0.028,0.007,0.028,0.11,0.448,0.011,0.045,0.011,0.044,0,0.001
Edimilson Fernandes,1. FSV Mainz 05,Bundesliga,2022,26,Midfielder,CM,3,113,0,,0.043,0.034,0.043,0.034,0.14,,0.115,,1,0.796,0.086,0.068,0.084,0.067,0.106,0.085,0.107,0.085,0.077,0.062,0.03,0.024
Mads Pedersen,FC Augsburg,Bundesliga,2022,26,Defender,FB,5,386,0,,0.014,0.003,0.014,0.003,,,,,0,,0.191,0.044,0.146,0.034,0.101,0.023,0.088,0.021,0.139,0.032,-0.051,-0.012
Josip Brekalo,VfL Wolfsburg,Bundesliga,2022,24,Midfielder,WAM,3,94,0,,0.084,0.081,0.084,0.081,0.216,,0.131,,0,,0.058,0.056,0.058,0.056,0.098,0.093,0.089,0.085,0.056,0.054,0.033,0.031
Frederik Rønnow,1. FC Union Berlin,Bundesliga,2022,30,Goalkeeper,GK,5,450,0,,,,,,,5.293,,0.244,0,,0.109,0.022,0.104,0.021,0.097,0.019,0.293,0.059,0.288,0.058,0.005,0.001
Paul Jaeckel,1. FC Union Berlin,Bundesliga,2022,24,Defender,CB,5,365,0,,,,,,,,,,0,,0.114,0.028,0.104,0.026,0.094,0.023,0.166,0.041,0.205,0.051,-0.039,-0.01
Amos Pieper,SV Werder Bremen,Bundesliga,2022,24,Defender,CB,5,392,0,,,,,,,,,,1,0.23,0.126,0.029,0.122,0.028,0.092,0.021,0.238,0.055,0.231,0.053,0.007,0.002
Nils Petersen,Sport-Club Freiburg,Bundesliga,2022,33,Forward,FW,4,57,0,,0.339,0.535,0.339,0.535,,,,,0,,0.015,0.024,0.015,0.024,0.091,0.143,-0.01,-0.016,-0.02,-0.032,0.01,0.016
David Raum,RB Leipzig,Bundesliga,2022,24,Defender,WAM,5,429,0,,0.013,0.003,0.013,0.003,,,,,1,0.21,0.494,0.104,0.191,0.04,0.09,0.019,0.156,0.033,0.176,0.037,-0.019,-0.004
Micky van de Ven,VfL Wolfsburg,Bundesliga,2022,21,Defender,CB,5,450,0,,0.057,0.011,0.057,0.011,,,,,0,,0.153,0.031,0.148,0.03,0.087,0.017,0.346,0.069,0.273,0.055,0.073,0.015
Emil Forsberg,RB Leipzig,Bundesliga,2022,30,Forward,WAM,3,96,0,,0.052,0.049,0.052,0.049,,,,,0,,0.081,0.076,0.081,0.076,0.087,0.081,0.07,0.066,-0.018,-0.017,0.088,0.083
Thomas Meunier,Borussia Dortmund,Bundesliga,2022,30,Defender,FB,4,248,0,,0.093,0.034,0.093,0.034,,,,,0,,0.162,0.059,0.156,0.057,0.087,0.031,0.21,0.076,0.174,0.063,0.036,0.013
André Hahn,FC Augsburg,Bundesliga,2022,32,Midfielder,WAM,4,119,1,0.756,0.084,0.064,0.084,0.064,0.558,,0.489,,0,,0.003,0.002,0.003,0.002,0.08,0.06,0.312,0.236,-0.004,-0.003,0.317,0.239
Philipp Lienhart,Sport-Club Freiburg,Bundesliga,2022,26,Defender,CB,5,450,0,,0.085,0.017,0.085,0.017,,,,,0,,0.041,0.008,0.041,0.008,0.079,0.016,0.357,0.071,0.094,0.019,0.263,0.053
Julian Baumgartlinger,FC Augsburg,Bundesliga,2022,34,Midfielder,DMC,2,59,0,,0.093,0.142,0.093,0.142,,,,,0,,0.011,0.017,0.011,0.017,0.073,0.112,0.267,0.408,0.032,0.048,0.236,0.359
Filip Uremovic,Hertha BSC,Bundesliga,2022,25,Defender,CB,4,332,0,,0.139,0.038,0.139,0.038,,,,,0,,0.014,0.004,0.013,0.004,0.073,0.02,0.261,0.071,0.02,0.005,0.242,0.066
Robert Andrich,Bayer 04 Leverkusen,Bundesliga,2022,27,Midfielder,CM,4,248,0,,0.128,0.046,0.128,0.046,,,,,0,,0.066,0.024,0.065,0.024,0.072,0.026,0.107,0.039,0.077,0.028,0.03,0.011
Jacob Bruun Larsen,TSG Hoffenheim,Bundesliga,2022,23,Forward,WAM,5,107,0,,0.095,0.08,0.095,0.08,0.537,,0.462,,0,,0.044,0.037,0.044,0.037,0.072,0.06,0.066,0.056,0.017,0.014,0.049,0.041
Alexander Hack,1. FSV Mainz 05,Bundesliga,2022,28,Defender,CB,5,405,0,,0.025,0.006,0.025,0.006,,,,,0,,0.07,0.016,0.055,0.012,0.072,0.016,0.303,0.067,0.269,0.06,0.034,0.007
Jakub Kaminski,VfL Wolfsburg,Bundesliga,2022,20,Midfielder,CM,4,159,0,,0.432,0.245,0.432,0.245,0.145,,-0.107,,0,,0.18,0.102,0.179,0.101,0.071,0.04,0.197,0.111,0.119,0.068,0.078,0.044
Alex Král,FC Schalke 04,Bundesliga,2022,24,Midfielder,DMC,4,325,0,,0.048,0.013,0.048,0.013,,,,,0,,0.03,0.008,0.03,0.008,0.068,0.019,0.064,0.018,0.054,0.015,0.01,0.003
Tobias Mohr,FC Schalke 04,Bundesliga,2022,27,Midfielder,WAM,3,182,0,,0.111,0.055,0.111,0.055,,,,,1,0.495,0.028,0.014,0.026,0.013,0.067,0.033,0.143,0.071,0.105,0.052,0.038,0.019
Florian Dietz,1. FC Köln,Bundesliga,2022,24,Forward,FW,4,238,1,0.378,1.422,0.538,1.422,0.538,1.963,,0.914,,0,,0.272,0.103,0.272,0.103,0.067,0.025,0.233,0.088,0.146,0.055,0.086,0.033
Kevin Vogt,TSG Hoffenheim,Bundesliga,2022,30,Defender,CB,5,411,0,,,,,,,,,,0,,0.081,0.018,0.078,0.017,0.066,0.014,0.454,0.099,0.352,0.077,0.102,0.022
Maximilian Bauer,FC Augsburg,Bundesliga,2022,22,Defender,CB,5,362,0,,0.099,0.025,0.099,0.025,,,,,0,,0.039,0.01,0.037,0.009,0.063,0.016,0.176,0.044,0.158,0.039,0.018,0.004
Diogo Leite,1. FC Union Berlin,Bundesliga,2022,23,Defender,CB,4,360,0,,0.034,0.009,0.034,0.009,,,,,0,,0.041,0.01,0.035,0.009,0.06,0.015,0.146,0.036,0.12,0.03,0.026,0.006
Marco Friedl,SV Werder Bremen,Bundesliga,2022,24,Defender,FB,5,450,0,,,,,,,,,,0,,0.188,0.038,0.086,0.017,0.059,0.012,0.351,0.07,0.325,0.065,0.026,0.005
Florian Flick,FC Schalke 04,Bundesliga,2022,22,Midfielder,DMC,4,177,0,,0.073,0.037,0.073,0.037,,,,,0,,0.016,0.008,0.016,0.008,0.057,0.029,-0.019,-0.01,-0.027,-0.014,0.007,0.004
Malick Thiaw,FC Schalke 04,Bundesliga,2022,,,,3,270,0,,0.186,0.062,0.186,0.062,0.082,,-0.01,,0,,0.014,0.005,0.011,0.004,0.056,0.019,0.067,0.022,0.057,0.019,0.01,0.003
