Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Robert Lewandowski,Barcelona,La Liga,2022,34,Forward,FW,4,344,5,1.308,5.41,1.415,5.41,1.415,7.168,,2.89,,0,,0.414,0.108,0.414,0.108,3.694,0.967,0.193,0.051,0.092,0.024,0.101,0.026
Karim Benzema,Real Madrid,La Liga,2022,34,Forward,FW,4,360,3,0.75,4.851,1.213,4.069,1.017,3.68,,0.828,,1,0.25,0.74,0.185,0.716,0.179,2.522,0.63,0.525,0.131,0.217,0.054,0.308,0.077
Vinícius Júnior,Real Madrid,La Liga,2022,22,Forward,WAM,4,346,3,0.78,2.617,0.681,2.617,0.681,2.628,,1.035,,1,0.26,0.924,0.24,0.923,0.24,2.398,0.624,1.11,0.289,0.271,0.07,0.839,0.218
Raphinha,Barcelona,La Liga,2022,25,Forward,WAM,4,237,1,0.38,1.217,0.462,1.217,0.462,0.824,,0.054,,1,0.38,1.79,0.68,1.765,0.67,2.216,0.842,0.778,0.295,0.456,0.173,0.322,0.122
Ousmane Dembélé,Barcelona,La Liga,2022,25,Forward,WAM,4,306,1,0.294,1.315,0.387,1.315,0.387,0.909,,0.717,,2,0.588,1.071,0.315,0.947,0.279,1.734,0.51,0.73,0.215,0.433,0.127,0.297,0.087
Alex Berenguer,Athletic Club,La Liga,2022,27,Forward,WAM,4,312,2,0.577,1.809,0.522,1.809,0.522,2.312,,1.028,,0,,0.925,0.267,0.726,0.209,1.278,0.369,0.283,0.082,0.077,0.022,0.206,0.059
Juanmi,Real Betis,La Liga,2022,29,Forward,WAM,4,315,2,0.571,1.363,0.39,1.363,0.39,1.819,,0.588,,0,,0.041,0.012,0.041,0.012,1.192,0.341,0.13,0.037,-0.018,-0.005,0.147,0.042
Gerard Moreno,Villarreal,La Liga,2022,30,Forward,FW,4,317,2,0.568,2.798,0.794,2.798,0.794,2.644,,1.2,,0,,0.162,0.046,0.162,0.046,1.168,0.332,0.511,0.145,0.335,0.095,0.175,0.05
Momo Cho,Real Sociedad,La Liga,2022,18,Forward,WAM,4,164,0,,0.869,0.477,0.869,0.477,1.098,,0.277,,1,0.549,0.558,0.306,0.558,0.306,1.145,0.628,0.232,0.127,0.155,0.085,0.077,0.043
Moi Gómez,Osasuna,La Liga,2022,28,Midfielder,CAM,4,351,0,,0.649,0.166,0.649,0.166,0.665,,0.134,,0,,1.016,0.26,0.545,0.14,1.125,0.288,0.463,0.119,0.351,0.09,0.111,0.029
Álvaro Morata,Atlético de Madrid,La Liga,2022,29,Forward,FW,4,315,3,0.857,2.294,0.655,2.294,0.655,3.021,,1.341,,0,,0.044,0.013,0.044,0.013,1.098,0.314,-0.251,-0.072,0.025,0.007,-0.276,-0.079
Erik Lamela,Sevilla,La Liga,2022,30,Midfielder,WAM,4,272,0,,1.121,0.371,1.121,0.371,1.181,,0.273,,0,,0.356,0.118,0.356,0.118,1.075,0.356,0.262,0.087,0.143,0.047,0.119,0.039
Umar Sadiq,Real Sociedad,La Liga,2022,25,Forward,FW,4,287,3,0.941,1.692,0.531,1.692,0.531,2.323,,0.956,,0,,0.087,0.027,0.087,0.027,1.056,0.331,0.316,0.099,-0.049,-0.015,0.366,0.115
João Félix,Atlético de Madrid,La Liga,2022,22,Forward,WAM,4,326,0,,1.184,0.327,1.184,0.327,0.84,,0.395,,3,0.828,0.568,0.157,0.568,0.157,1.011,0.279,0.225,0.062,0.133,0.037,0.092,0.025
Chimy Avila,Osasuna,La Liga,2022,28,Forward,WAM,4,281,2,0.641,1.66,0.532,0.878,0.281,1.616,,0.581,,0,,0.588,0.188,0.588,0.188,0.95,0.304,0.195,0.062,0.164,0.053,0.03,0.01
Rafa Mir,Sevilla,La Liga,2022,25,Forward,FW,3,216,1,0.417,1.619,0.674,1.619,0.674,1.212,,0.481,,0,,0.243,0.101,0.243,0.101,0.909,0.379,0.737,0.307,0.109,0.045,0.628,0.262
Largie Ramazani,Almería,La Liga,2022,21,Forward,WAM,3,238,2,0.756,1.041,0.394,1.041,0.394,1.79,,0.776,,0,,0.084,0.032,0.083,0.031,0.906,0.342,0.228,0.086,0,0,0.228,0.086
Álvaro García,Rayo Vallecano,La Liga,2022,29,Midfielder,WAM,4,355,0,,0.345,0.088,0.345,0.088,0.413,,0.068,,1,0.254,1.012,0.257,0.996,0.252,0.885,0.224,0.496,0.126,0.364,0.092,0.132,0.034
Federico Valverde,Real Madrid,La Liga,2022,24,Midfielder,DMC,4,265,1,0.34,0.585,0.199,0.585,0.199,1.303,,0.781,,1,0.34,0.584,0.198,0.584,0.198,0.855,0.29,0.447,0.152,0.265,0.09,0.182,0.062
Frenkie de Jong,Barcelona,La Liga,2022,25,Midfielder,CM,4,170,0,,0.599,0.317,0.599,0.317,0.109,,-0.021,,0,,0.454,0.24,0.453,0.24,0.848,0.449,0.447,0.236,0.333,0.176,0.114,0.06
Nabil Fekir,Real Betis,La Liga,2022,29,Forward,CAM,4,254,0,,0.375,0.133,0.375,0.133,0.245,,0.187,,1,0.354,1.197,0.424,0.959,0.34,0.83,0.294,0.395,0.14,0.246,0.087,0.149,0.053
Antoine Griezmann,Atlético de Madrid,La Liga,2022,31,Forward,FW,4,109,2,1.651,0.849,0.701,0.849,0.701,1.952,,1.261,,0,,0.444,0.366,0.444,0.366,0.818,0.675,0.222,0.183,0.138,0.114,0.084,0.069
Pedri,Barcelona,La Liga,2022,19,Midfielder,WAM,4,315,1,0.286,0.441,0.126,0.441,0.126,0.851,,0.495,,0,,0.653,0.187,0.653,0.187,0.785,0.224,0.497,0.142,0.378,0.108,0.119,0.034
Matheus Cunha,Atlético de Madrid,La Liga,2022,23,Forward,FW,3,34,0,,0.711,1.882,0.711,1.882,0.419,,-0.055,,0,,0.239,0.632,0.239,0.632,0.78,2.064,0.122,0.322,0.041,0.108,0.081,0.214
Mikel Merino,Real Sociedad,La Liga,2022,26,Midfielder,CM,4,336,0,,1.628,0.436,0.847,0.227,0.99,,0.121,,1,0.268,0.49,0.131,0.49,0.131,0.76,0.203,0.49,0.131,0.332,0.089,0.158,0.042
David Silva,Real Sociedad,La Liga,2022,36,Midfielder,CM,4,296,0,,0.94,0.286,0.94,0.286,1.583,,0.643,,0,,0.416,0.126,0.416,0.126,0.753,0.229,0.342,0.104,0.335,0.102,0.007,0.002
Rodrygo,Real Madrid,La Liga,2022,21,Forward,WAM,2,112,1,0.804,0.552,0.443,0.552,0.443,0.494,,0.038,,1,0.804,0.679,0.546,0.679,0.546,0.725,0.583,0.235,0.189,0.196,0.157,0.039,0.032
Lee Kang-In,Mallorca,La Liga,2022,21,Midfielder,WAM,4,340,1,0.265,0.515,0.136,0.515,0.136,0.862,,0.647,,2,0.529,0.606,0.16,0.474,0.125,0.712,0.188,0.158,0.042,0.034,0.009,0.124,0.033
Yannick Carrasco,Atlético de Madrid,La Liga,2022,29,Midfielder,CAM,4,241,0,,0.782,0.292,0.782,0.292,0.666,,0.009,,0,,0.233,0.087,0.068,0.026,0.683,0.255,-0.034,-0.013,0.062,0.023,-0.096,-0.036
Iago Aspas,Celta de Vigo,La Liga,2022,35,Forward,FW,4,360,5,1.25,1.541,0.385,0.759,0.19,2.84,,1.354,,0,,0.576,0.144,0.321,0.08,0.665,0.166,0.126,0.031,-0.008,-0.002,0.133,0.033
Cristhian Stuani,Girona,La Liga,2022,35,Forward,FW,3,187,1,0.481,0.862,0.415,0.862,0.415,1.302,,0.44,,0,,0.085,0.041,0.061,0.03,0.658,0.317,-0.126,-0.06,-0.007,-0.003,-0.119,-0.057
Marcos Llorente,Atlético de Madrid,La Liga,2022,27,Midfielder,DMC,4,304,0,,,,,,,,,,0,,0.661,0.196,0.659,0.195,0.627,0.186,0.427,0.126,0.368,0.109,0.059,0.017
Nicolas Jackson,Villarreal,La Liga,2022,21,Forward,CAM,4,251,1,0.359,0.694,0.249,0.694,0.249,1.007,,0.439,,1,0.359,0.19,0.068,0.19,0.068,0.609,0.218,0.286,0.102,0.215,0.077,0.07,0.025
Gorka Guruzeta,Athletic Club,La Liga,2022,25,Forward,FW,3,90,2,2,0.948,0.948,0.948,0.948,1.545,,0.622,,0,,0.082,0.082,0.082,0.082,0.608,0.608,0,0,-0.062,-0.062,0.063,0.063
Lucas Pérez,Cádiz,La Liga,2022,33,Forward,FW,4,203,0,,0.658,0.292,0.658,0.292,,,,,0,,0.144,0.064,0.128,0.057,0.604,0.268,0.058,0.026,0.06,0.026,-0.002,-0.001
Iker Muniain,Athletic Club,La Liga,2022,29,Forward,WAM,4,323,0,,0.626,0.174,0.626,0.174,0.39,,0.014,,0,,0.78,0.217,0.607,0.169,0.583,0.162,0.45,0.125,0.345,0.096,0.105,0.029
Vedat Muriqi,Mallorca,La Liga,2022,28,Forward,FW,4,354,2,0.508,1.289,0.328,1.289,0.328,1.965,,0.926,,0,,0.065,0.017,0.065,0.017,0.575,0.146,-0.056,-0.014,-0.094,-0.024,0.038,0.01
Iñaki Williams,Athletic Club,La Liga,2022,28,Forward,WAM,4,300,1,0.3,1.973,0.592,1.191,0.357,1.143,,0.162,,0,,0.442,0.133,0.442,0.132,0.573,0.172,0.078,0.023,-0.002,-0.001,0.08,0.024
Luka Modric,Real Madrid,La Liga,2022,36,Midfielder,CM,4,260,1,0.346,0.224,0.078,0.224,0.078,0.816,,0.726,,1,0.346,0.806,0.279,0.681,0.236,0.568,0.197,0.451,0.156,0.338,0.117,0.114,0.039
Portu,Getafe,La Liga,2022,30,Forward,WAM,4,192,0,,0.573,0.268,0.573,0.268,0.458,,-0.11,,0,,0.101,0.048,0.014,0.007,0.567,0.266,0.037,0.017,-0.017,-0.008,0.053,0.025
Sergi Roberto,Barcelona,La Liga,2022,30,Defender,FB,4,100,1,0.9,0.444,0.399,0.444,0.399,0.503,,0.059,,0,,0.148,0.134,0.148,0.133,0.566,0.509,0.161,0.145,0.114,0.102,0.047,0.042
Aurélien Tchouaméni,Real Madrid,La Liga,2022,22,Midfielder,CM,4,328,0,,0.233,0.064,0.233,0.064,0.143,,0.086,,1,0.274,0.482,0.132,0.481,0.132,0.551,0.151,0.578,0.158,0.376,0.103,0.201,0.055
Aimar Oroz,Osasuna,La Liga,2022,20,Midfielder,CAM,4,317,2,0.568,2.166,0.615,1.385,0.393,2.479,,0.453,,0,,0.056,0.016,0.056,0.016,0.548,0.156,-0.038,-0.011,-0.019,-0.005,-0.019,-0.005
Iván Sánchez,Real Valladolid,La Liga,2022,29,Midfielder,WAM,3,162,0,,0.097,0.054,0.097,0.054,0.106,,0.009,,0,,0.459,0.255,0.459,0.255,0.548,0.305,0.096,0.053,0.006,0.004,0.09,0.05
Samuel Chukwueze,Villarreal,La Liga,2022,23,Midfielder,WAM,4,98,0,,0.522,0.479,0.522,0.479,0.22,,-0.122,,1,0.918,0.167,0.153,0.166,0.153,0.545,0.501,0.139,0.128,-0.015,-0.014,0.154,0.142
Takefusa Kubo,Real Sociedad,La Liga,2022,21,Midfielder,WAM,4,244,1,0.369,0.878,0.324,0.878,0.324,0.614,,-0.161,,0,,0.427,0.158,0.239,0.088,0.544,0.201,0.255,0.094,0.102,0.038,0.152,0.056
Ez Abde,Osasuna,La Liga,2022,20,Forward,WAM,1,9,0,,0.041,0.415,0.041,0.415,,,,,1,10,0.498,4.984,0.498,4.984,0.539,5.394,0.289,2.89,0.253,2.528,0.036,0.362
Brais Méndez,Real Sociedad,La Liga,2022,25,Midfielder,CAM,4,360,1,0.25,0.567,0.142,0.567,0.142,1.075,,0.631,,0,,0.487,0.122,0.469,0.117,0.525,0.131,0.247,0.062,0.209,0.052,0.038,0.01
Jules Koundé,Barcelona,La Liga,2022,23,Defender,CB,2,180,0,,0.407,0.204,0.407,0.204,,,,,2,1,0.77,0.385,0.768,0.384,0.52,0.26,0.293,0.147,0.258,0.129,0.036,0.018
Joselu,Espanyol,La Liga,2022,32,Forward,FW,4,360,2,0.5,2.357,0.589,1.575,0.394,2.376,,0.657,,0,,0.124,0.031,0.124,0.031,0.514,0.128,-0.282,-0.07,-0.089,-0.022,-0.193,-0.048
Nico Williams,Athletic Club,La Liga,2022,20,Forward,WAM,4,247,0,,0.381,0.139,0.381,0.139,0.21,,0.032,,1,0.364,0.397,0.145,0.397,0.145,0.512,0.186,0.103,0.038,0.023,0.008,0.08,0.029
Rubén García,Osasuna,La Liga,2022,29,Midfielder,WAM,3,54,1,1.667,0.974,1.623,0.974,1.623,0.891,,0.35,,0,,0.175,0.292,0.065,0.109,0.504,0.84,0.077,0.128,0.029,0.049,0.048,0.079
Borja Mayoral,Getafe,La Liga,2022,25,Forward,FW,4,350,0,,0.66,0.17,0.66,0.17,,,,,0,,0.09,0.023,0.09,0.023,0.501,0.129,0.067,0.017,-0.004,-0.001,0.071,0.018
Sergio Camello,Rayo Vallecano,La Liga,2022,21,Forward,FW,4,250,0,,0.746,0.269,0.746,0.269,0.008,,-0.007,,0,,0.019,0.007,0.018,0.007,0.482,0.174,-0.081,-0.029,-0.111,-0.04,0.031,0.011
Javi Galán,Celta de Vigo,La Liga,2022,27,Defender,FB,4,360,0,,0.02,0.005,0.02,0.005,,,,,1,0.25,0.505,0.126,0.501,0.125,0.482,0.12,0.176,0.044,0.028,0.007,0.148,0.037
Gavi,Barcelona,La Liga,2022,18,Midfielder,CM,4,295,0,,0.19,0.058,0.19,0.058,,,,,0,,0.524,0.16,0.524,0.16,0.481,0.147,0.002,0.001,0.016,0.005,-0.014,-0.004
Ansu Fati,Barcelona,La Liga,2022,19,Forward,WAM,4,102,1,0.882,0.965,0.851,0.965,0.851,1.41,,0.577,,2,1.765,0.052,0.046,0.052,0.046,0.461,0.407,0.174,0.154,-0.036,-0.032,0.211,0.186
William Carvalho,Real Betis,La Liga,2022,30,Midfielder,DMC,3,268,0,,0.568,0.191,0.568,0.191,0.314,,0.224,,0,,0.229,0.077,0.222,0.074,0.456,0.153,0.267,0.09,0.184,0.062,0.083,0.028
Óscar De Marcos,Athletic Club,La Liga,2022,33,Defender,FB,4,360,0,,,,,,,,,,0,,0.764,0.191,0.758,0.19,0.454,0.114,0.468,0.117,0.431,0.108,0.037,0.009
Karim Rekik,Sevilla,La Liga,2022,27,Defender,CB,3,238,1,0.378,0.557,0.211,0.557,0.211,0.399,,-0.022,,0,,0.029,0.011,0.029,0.011,0.454,0.172,0.13,0.049,0.085,0.032,0.044,0.017
Yan Couto,Girona,La Liga,2022,20,Defender,FB,3,262,0,,0.058,0.02,0.058,0.02,,,,,0,,0.433,0.149,0.428,0.147,0.452,0.155,0.333,0.114,0.153,0.053,0.179,0.062
Lucas Vázquez,Real Madrid,La Liga,2022,31,Midfielder,WAM,3,188,1,0.479,0.462,0.221,0.462,0.221,0.548,,0.129,,0,,0.105,0.05,0.104,0.05,0.444,0.213,0.055,0.026,0.021,0.01,0.034,0.016
Sergio Akieme,Almería,La Liga,2022,24,Defender,FB,3,270,0,,0.14,0.047,0.14,0.047,0.27,,0.13,,0,,0.327,0.109,0.325,0.108,0.435,0.145,0.25,0.083,0.147,0.049,0.102,0.034
Mikel Vesga,Athletic Club,La Liga,2022,29,Midfielder,CM,4,360,0,,0.485,0.121,0.485,0.121,,,,,1,0.25,0.368,0.092,0.368,0.092,0.432,0.108,0.523,0.131,0.423,0.106,0.1,0.025
Salvi Sánchez,Rayo Vallecano,La Liga,2022,31,Midfielder,WAM,4,146,0,,0.076,0.047,0.076,0.047,0.122,,0.046,,0,,0.375,0.231,0.375,0.231,0.428,0.264,0.013,0.008,0.109,0.067,-0.096,-0.059
Jaume Costa,Mallorca,La Liga,2022,34,Defender,FB,4,360,0,,0.389,0.097,0.389,0.097,0.395,,0.006,,0,,0.161,0.04,0.157,0.039,0.412,0.103,0.176,0.044,0.154,0.038,0.022,0.005
Martín Zubimendi,Real Sociedad,La Liga,2022,23,Midfielder,CM,4,360,0,,0.038,0.009,0.038,0.009,,,,,1,0.25,0.4,0.1,0.4,0.1,0.405,0.101,0.363,0.091,0.288,0.072,0.075,0.019
Álex Collado,Elche,La Liga,2022,23,Midfielder,CM,3,246,1,0.366,0.58,0.212,0.58,0.212,1.08,,0.606,,0,,0.166,0.061,0.153,0.056,0.392,0.144,0.242,0.089,0.12,0.044,0.123,0.045
Dani Rodríguez,Mallorca,La Liga,2022,34,Midfielder,CM,4,304,0,,0.365,0.108,0.365,0.108,0.225,,-0.066,,1,0.296,0.18,0.053,0.179,0.053,0.391,0.116,0.178,0.053,0.112,0.033,0.066,0.02
Srdjan Babic,Almería,La Liga,2022,26,Defender,CB,3,270,0,,0.627,0.209,0.627,0.209,0.907,,0.28,,0,,0.021,0.007,0.02,0.007,0.387,0.129,0.119,0.04,0.067,0.022,0.052,0.017
Clément Grenier,Mallorca,La Liga,2022,31,Midfielder,CM,4,244,0,,0.41,0.151,0.41,0.151,0.246,,-0.139,,0,,0.142,0.052,0.128,0.047,0.382,0.141,0.036,0.013,0.025,0.009,0.011,0.004
Edgar González,Real Betis,La Liga,2022,25,Defender,CB,4,360,0,,0.373,0.093,0.373,0.093,,,,,0,,0.02,0.005,0.019,0.005,0.38,0.095,0.141,0.035,0.114,0.029,0.026,0.007
Rubén Peña,Osasuna,La Liga,2022,31,Defender,WAM,3,214,0,,0.446,0.188,0.446,0.188,0.121,,-0.013,,1,0.421,0.266,0.112,0.265,0.111,0.371,0.156,0.109,0.046,0.053,0.022,0.055,0.023
Jesús Navas,Sevilla,La Liga,2022,36,Defender,FB,2,155,0,,,,,,,,,,0,,0.392,0.227,0.39,0.227,0.369,0.214,0.118,0.068,0.086,0.05,0.032,0.019
Javier Puado,Espanyol,La Liga,2022,24,Forward,FW,3,175,0,,0.439,0.226,0.439,0.226,,,,,0,,0.253,0.13,0.253,0.13,0.36,0.185,0.226,0.116,0.229,0.118,-0.003,-0.001
Juan Foyth,Villarreal,La Liga,2022,24,Defender,CB,3,236,0,,0.197,0.075,0.197,0.075,0.204,,0.006,,0,,0.38,0.145,0.374,0.143,0.358,0.136,0.506,0.193,0.414,0.158,0.092,0.035
Samu Castillejo,Valencia CF,La Liga,2022,27,Midfielder,WAM,4,308,0,,0.592,0.173,0.592,0.173,0.119,,0.006,,0,,0.258,0.075,0.232,0.068,0.346,0.101,0.289,0.084,0.133,0.039,0.155,0.045
Ivan Rakitic,Sevilla,La Liga,2022,34,Midfielder,CM,3,111,0,,0.518,0.42,0.518,0.42,0.66,,0.183,,0,,0.17,0.138,0.133,0.108,0.337,0.273,0.194,0.157,0.177,0.143,0.017,0.014
Óscar Rodríguez,Celta de Vigo,La Liga,2022,24,Midfielder,CAM,4,307,1,0.293,0.551,0.162,0.551,0.162,1.255,,0.779,,0,,0.176,0.051,0.11,0.032,0.328,0.096,0.256,0.075,0.205,0.06,0.051,0.015
Marcos Acuña,Sevilla,La Liga,2022,30,Defender,FB,3,258,0,,0.129,0.045,0.129,0.045,,,,,0,,0.558,0.194,0.322,0.112,0.327,0.114,0.286,0.1,0.257,0.09,0.029,0.01
Franco Cervi,Celta de Vigo,La Liga,2022,28,Midfielder,WAM,4,358,0,,0.36,0.091,0.36,0.091,0.32,,0.035,,1,0.251,0.173,0.044,0.173,0.043,0.321,0.081,0.003,0.001,-0.04,-0.01,0.043,0.011
Íñigo Eguaras,Almería,La Liga,2022,30,Midfielder,DMC,3,216,0,,0.012,0.005,0.012,0.005,,,,,1,0.417,0.328,0.137,0.328,0.137,0.319,0.133,0.187,0.078,0.185,0.077,0.002,0.001
Koke,Atlético de Madrid,La Liga,2022,30,Midfielder,CM,4,360,0,,0.252,0.063,0.252,0.063,,,,,0,,0.192,0.048,0.191,0.048,0.312,0.078,0.209,0.052,0.178,0.045,0.03,0.008
Pol Lirola,Elche,La Liga,2022,25,Defender,FB,2,135,0,,,,,,,,,,0,,0.337,0.225,0.336,0.224,0.307,0.205,0.087,0.058,0.049,0.033,0.038,0.025
Juan Iglesias,Getafe,La Liga,2022,24,Defender,FB,4,360,0,,0.017,0.004,0.017,0.004,,,,,0,,0.316,0.079,0.313,0.078,0.299,0.075,0.082,0.02,0.026,0.007,0.055,0.014
Guido Rodríguez,Real Betis,La Liga,2022,28,Midfielder,DMC,4,357,0,,0.048,0.012,0.048,0.012,0.024,,0.003,,0,,0.303,0.076,0.301,0.076,0.296,0.075,0.17,0.043,0.158,0.04,0.012,0.003
Samuel Lino,Valencia CF,La Liga,2022,22,Forward,FW,4,343,0,,0.156,0.041,0.156,0.041,0.665,,,,0,,0.341,0.089,0.34,0.089,0.294,0.077,0.339,0.089,0.228,0.06,0.111,0.029
Álex Moreno,Real Betis,La Liga,2022,29,Defender,WAM,4,360,0,,0.148,0.037,0.148,0.037,0.641,,0.513,,1,0.25,0.232,0.058,0.223,0.056,0.293,0.073,0.371,0.093,0.241,0.06,0.13,0.032
Anuar Mohamed,Real Valladolid,La Liga,2022,27,Midfielder,DMC,2,166,1,0.542,0.402,0.218,0.402,0.218,0.706,,0.611,,0,,0.002,0.001,0.002,0.001,0.292,0.158,0.02,0.011,-0.01,-0.005,0.03,0.016
Toni Kroos,Real Madrid,La Liga,2022,32,Midfielder,CM,3,173,0,,0.092,0.048,0.092,0.048,0.051,,0.043,,0,,0.506,0.263,0.287,0.149,0.292,0.152,0.333,0.173,0.257,0.134,0.076,0.039
Yunus Musah,Valencia CF,La Liga,2022,19,Midfielder,WAM,4,332,0,,0.302,0.082,0.302,0.082,,,,,0,,0.06,0.016,0.06,0.016,0.286,0.078,0.155,0.042,0.015,0.004,0.139,0.038
David Alaba,Real Madrid,La Liga,2022,30,Defender,FB,4,273,1,0.33,0.557,0.184,0.557,0.184,0.651,,0.445,,2,0.659,0.365,0.12,0.262,0.086,0.274,0.09,0.174,0.058,0.168,0.056,0.006,0.002
Valentín Castellanos,Girona,La Liga,2022,23,Forward,FW,4,335,1,0.269,0.54,0.145,0.54,0.145,0.309,,0.036,,0,,0.184,0.049,0.184,0.049,0.273,0.073,0.023,0.006,0.05,0.014,-0.027,-0.007
Kike Pérez,Real Valladolid,La Liga,2022,25,Midfielder,CM,3,214,0,,0.392,0.165,0.392,0.165,0.231,,-0.117,,0,,0.083,0.035,0.043,0.018,0.272,0.115,0.022,0.009,0.005,0.002,0.018,0.007
Roger Martí,Elche,La Liga,2022,31,Forward,FW,4,238,0,,0.714,0.27,0.714,0.27,,,,,1,0.378,0.037,0.014,0.037,0.014,0.268,0.101,0.024,0.009,-0.013,-0.005,0.037,0.014
Papu Gómez,Sevilla,La Liga,2022,34,Midfielder,WAM,4,258,0,,0.158,0.055,0.158,0.055,0.298,,0.169,,1,0.349,0.505,0.176,0.444,0.155,0.268,0.093,0.315,0.11,0.246,0.086,0.069,0.024
Franck Kessié,Barcelona,La Liga,2022,25,Midfielder,CM,3,38,0,,0.33,0.782,0.33,0.782,,,,,0,,0.013,0.031,0.013,0.031,0.267,0.632,0.031,0.073,0.019,0.044,0.012,0.029
Álex Balde,Barcelona,La Liga,2022,18,Defender,FB,3,218,0,,0.022,0.009,0.022,0.009,,,,,1,0.413,0.297,0.123,0.295,0.122,0.267,0.11,0.141,0.058,0.06,0.025,0.082,0.034
Antonio Raíllo,Mallorca,La Liga,2022,30,Defender,CB,4,360,1,0.25,0.266,0.067,0.266,0.067,0.463,,0.196,,0,,0.025,0.006,0.024,0.006,0.266,0.067,0.161,0.04,0.076,0.019,0.085,0.021
Sergi Gómez,Espanyol,La Liga,2022,30,Defender,CB,2,120,0,,0.245,0.184,0.245,0.184,,,,,0,,0.022,0.017,0.022,0.017,0.264,0.198,0.071,0.053,0.068,0.051,0.003,0.002
Germán Pezzella,Real Betis,La Liga,2022,31,Defender,CB,3,253,0,,0.423,0.15,0.423,0.15,,,,,0,,0.055,0.02,0.055,0.02,0.262,0.093,0.135,0.048,0.127,0.045,0.008,0.003
Marcos André,Valencia CF,La Liga,2022,25,Forward,FW,3,113,0,,0.518,0.412,0.518,0.412,,,,,0,,0.016,0.013,0.016,0.013,0.261,0.208,-0.013,-0.011,-0.02,-0.016,0.007,0.005
Rodrigo Riquelme,Girona,La Liga,2022,22,Midfielder,CM,3,223,0,,0.396,0.16,0.396,0.16,0.306,,0.147,,0,,0.105,0.042,0.105,0.042,0.259,0.104,0.215,0.087,0.045,0.018,0.17,0.069
Lucas Robertone,Almería,La Liga,2022,25,Midfielder,CAM,3,213,0,,0.532,0.225,0.532,0.225,,,,,1,0.423,0.357,0.151,0.058,0.025,0.252,0.107,0.094,0.04,0.058,0.024,0.036,0.015
Álvaro Aguado,Real Valladolid,La Liga,2022,26,Midfielder,CM,3,225,0,,0.014,0.006,0.014,0.006,,,,,0,,0.27,0.108,0.269,0.107,0.251,0.101,0.048,0.019,0.022,0.009,0.026,0.011
Tete Morente,Elche,La Liga,2022,25,Midfielder,WAM,4,292,0,,0.516,0.159,0.516,0.159,0.129,,-0.029,,0,,0.083,0.026,0.082,0.025,0.248,0.077,0.296,0.091,0.042,0.013,0.255,0.079
Roque Mesa,Real Valladolid,La Liga,2022,33,Midfielder,CM,3,168,0,,0.05,0.027,0.05,0.027,0.211,,0.177,,0,,0.205,0.11,0.205,0.11,0.247,0.132,0.119,0.063,0.087,0.047,0.031,0.017
Alfonso Pedraza,Villarreal,La Liga,2022,26,Midfielder,WAM,4,360,0,,0.248,0.062,0.248,0.062,0.13,,0.065,,1,0.25,0.264,0.066,0.261,0.065,0.245,0.061,0.258,0.064,0.086,0.021,0.172,0.043
Sergi Darder,Espanyol,La Liga,2022,28,Midfielder,CM,4,360,0,,0.05,0.013,0.05,0.013,,,,,0,,0.669,0.167,0.472,0.118,0.242,0.061,0.463,0.116,0.343,0.086,0.121,0.03
Lucas Boyé,Elche,La Liga,2022,26,Forward,FW,3,108,0,,0.341,0.284,0.341,0.284,,,,,0,,0.033,0.028,0.033,0.028,0.241,0.201,0.068,0.057,0.04,0.033,0.028,0.023
Reinildo,Atlético de Madrid,La Liga,2022,28,Defender,FB,4,360,0,,,,,,,,,,0,,0.254,0.064,0.253,0.063,0.235,0.059,0.223,0.056,0.184,0.046,0.039,0.01
Óscar Valentín,Rayo Vallecano,La Liga,2022,28,Midfielder,CM,4,219,0,,0.06,0.025,0.06,0.025,,,,,0,,0.231,0.095,0.23,0.095,0.232,0.095,0.093,0.038,0.097,0.04,-0.003,-0.001
Francis Coquelin,Villarreal,La Liga,2022,31,Midfielder,CM,4,116,1,0.776,0.107,0.083,0.107,0.083,0.628,,0.521,,0,,0.335,0.26,0.335,0.26,0.23,0.179,0.202,0.157,0.085,0.066,0.117,0.091
Thomas Lemar,Atlético de Madrid,La Liga,2022,26,Midfielder,WAM,3,150,0,,,,,,,,,,1,0.6,0.239,0.143,0.239,0.143,0.225,0.135,0.059,0.035,0.026,0.015,0.033,0.02
Jon Morcillo,Athletic Club,La Liga,2022,23,Forward,WAM,3,9,0,,0.128,1.284,0.128,1.284,,,,,1,10,0.103,1.03,0.103,1.03,0.224,2.24,0.072,0.719,0.029,0.286,0.043,0.434
Juan Cruz,Osasuna,La Liga,2022,30,Defender,FB,4,360,0,,,,,,,,,,0,,0.253,0.063,0.245,0.061,0.22,0.055,0.104,0.026,0.081,0.02,0.023,0.006
Fali,Cádiz,La Liga,2022,29,Defender,CB,3,197,0,,0.286,0.131,0.286,0.131,,,,,0,,0.018,0.008,0.017,0.008,0.219,0.1,0.072,0.033,0.073,0.033,-0.001,-0.001
