Full Name,Team,League,season,Age,Position,Role,Appearances,Time Played,Goals,Goals_p90,xG,xG_p90,npxG,npxG_p90,xGoT,xGoTA,SGA,Goals prevented per xGoT,Assists,Assists_p90,xA,xA_p90,opxA,opxA_p90,xOVA,xOVA_p90,xThreat,xThreat_p90,xThreat from passes,xThreat from passes_p90,xThreat from carries,xThreat from carries_p90
Gonçalo Ramos,Benfica,Primeira Liga,2022,21,Forward,CAM,5,371,2,0.485,4.553,1.104,4.553,1.104,2.583,,0.563,,1,0.243,0.619,0.15,0.619,0.15,2.278,0.553,0.596,0.145,0.231,0.056,0.365,0.088
João Mário,Benfica,Primeira Liga,2022,29,Midfielder,CAM,5,393,4,0.916,3.353,0.768,1.008,0.231,3.124,,0.298,,1,0.229,2.41,0.552,1.729,0.396,1.876,0.43,0.606,0.139,0.519,0.119,0.087,0.02
Pote,Sporting CP,Primeira Liga,2022,24,Midfielder,CM,5,449,3,0.601,3.338,0.669,3.338,0.669,3.825,,1.206,,2,0.401,1.449,0.291,1.106,0.222,1.708,0.342,0.551,0.11,0.38,0.076,0.17,0.034
Vítor Oliveira,Sporting Braga,Primeira Liga,2022,22,Forward,FW,5,387,2,0.465,2.713,0.631,2.713,0.631,2.134,,0.964,,0,,0.478,0.111,0.477,0.111,1.698,0.395,-0.014,-0.003,0.045,0.01,-0.058,-0.014
Simon Banza,Sporting Braga,Primeira Liga,2022,26,Forward,FW,5,397,5,1.134,2.197,0.498,2.197,0.498,2.476,,0.735,,1,0.227,0.348,0.079,0.348,0.079,1.686,0.382,0.078,0.018,0.04,0.009,0.038,0.009
Marcus Edwards,Sporting CP,Primeira Liga,2022,23,Forward,CAM,5,328,2,0.549,1.121,0.308,1.121,0.308,1.256,,0.298,,2,0.549,1.014,0.278,0.898,0.246,1.5,0.411,0.625,0.172,0.388,0.107,0.237,0.065
Ruben Lameiras,Vitória Guimarães,Primeira Liga,2022,27,Midfielder,WAM,5,450,0,,0.867,0.173,0.867,0.173,0.215,,0.093,,0,,1.255,0.251,1.002,0.2,1.499,0.3,0.59,0.118,0.34,0.068,0.25,0.05
Welinton Júnior,Portimonense,Primeira Liga,2022,29,Forward,WAM,4,359,2,0.501,2.555,0.641,2.555,0.641,2.322,,0.617,,0,,0.143,0.036,0.138,0.035,1.448,0.363,0.185,0.046,0.11,0.028,0.075,0.019
Trincão,Sporting CP,Primeira Liga,2022,22,Forward,WAM,5,435,0,,0.812,0.168,0.812,0.168,0.139,,0.028,,1,0.207,1.487,0.308,1.348,0.279,1.437,0.297,0.735,0.152,0.48,0.099,0.255,0.053
Juan Delgado,Paços de Ferreira,Primeira Liga,2022,29,Forward,WAM,4,360,0,,0.239,0.06,0.239,0.06,0.196,,0.037,,1,0.25,1.292,0.323,1.286,0.322,1.432,0.358,0.736,0.184,0.588,0.147,0.148,0.037
Joel Tagueu,Marítimo,Primeira Liga,2022,28,Forward,FW,5,427,1,0.211,2.66,0.561,1.878,0.396,1.609,,0.711,,0,,0.216,0.046,0.216,0.046,1.425,0.3,-0.145,-0.031,-0.107,-0.022,-0.038,-0.008
Rafa,Benfica,Primeira Liga,2022,29,Midfielder,WAM,5,439,2,0.41,2.341,0.48,2.341,0.48,1.172,,-0.04,,1,0.205,0.965,0.198,0.965,0.198,1.417,0.29,0.716,0.147,0.209,0.043,0.507,0.104
Kiko Bondoso,Vizela,Primeira Liga,2022,26,Forward,WAM,5,420,1,0.214,0.492,0.106,0.492,0.106,1.201,,0.737,,1,0.214,1.165,0.25,1.165,0.25,1.322,0.283,0.445,0.095,0.201,0.043,0.244,0.052
Evanilson,FC Porto,Primeira Liga,2022,22,Forward,FW,5,277,2,0.65,1.787,0.581,1.787,0.581,1.378,,0.323,,1,0.325,0.37,0.12,0.37,0.12,1.313,0.427,-0.207,-0.067,-0.119,-0.039,-0.087,-0.028
Pedro Porro,Sporting CP,Primeira Liga,2022,22,Defender,WAM,4,322,0,,0.448,0.125,0.448,0.125,0.031,,-0.024,,1,0.28,1.194,0.334,1.183,0.331,1.305,0.365,0.634,0.177,0.464,0.13,0.17,0.048
Fran Navarro,Gil Vicente,Primeira Liga,2022,24,Forward,FW,5,428,1,0.21,2.723,0.573,1.941,0.408,1.037,,-0.036,,1,0.21,0.247,0.052,0.247,0.052,1.259,0.265,0.536,0.113,0.055,0.012,0.481,0.101
Rodrigo Martins,Estoril Praia,Primeira Liga,2022,23,Forward,WAM,5,218,1,0.413,1.208,0.499,1.208,0.499,0.937,,0.193,,0,,0.129,0.053,0.129,0.053,1.258,0.519,0.404,0.167,0.029,0.012,0.375,0.155
Abel Ruiz,Sporting Braga,Primeira Liga,2022,22,Forward,FW,5,87,2,2.069,1.484,1.535,1.484,1.535,1.571,,0.498,,2,2.069,0.445,0.461,0.445,0.46,1.201,1.242,0.106,0.11,0.069,0.071,0.037,0.039
Matheus Babi,Santa Clara,Primeira Liga,2022,25,Forward,FW,2,102,1,0.882,1.469,1.296,1.469,1.296,0.775,,0.355,,0,,0.004,0.004,0.004,0.004,1.147,1.012,0.059,0.052,-0.008,-0.007,0.066,0.059
Loreintz Rosier,Estoril Praia,Primeira Liga,2022,24,Midfielder,DMC,5,450,0,,0.771,0.154,0.771,0.154,1.06,,0.504,,1,0.2,0.398,0.08,0.397,0.079,1.094,0.219,0.338,0.068,0.059,0.012,0.279,0.056
Francisco Geraldes,Estoril Praia,Primeira Liga,2022,27,Midfielder,CAM,5,393,1,0.229,1.067,0.244,1.067,0.244,1.651,,0.631,,1,0.229,0.247,0.057,0.13,0.03,1.094,0.251,0.186,0.043,0.099,0.023,0.087,0.02
Iuri Medeiros,Sporting Braga,Primeira Liga,2022,28,Forward,WAM,5,282,1,0.319,1.02,0.325,1.02,0.325,0.363,,-0.006,,2,0.638,0.531,0.169,0.408,0.13,1.087,0.347,0.633,0.202,0.398,0.127,0.235,0.075
Galeno,FC Porto,Primeira Liga,2022,24,Midfielder,WAM,5,190,2,0.947,2.052,0.972,1.27,0.602,1.461,,0.09,,1,0.474,0.494,0.234,0.46,0.218,1.022,0.484,0.336,0.159,0.084,0.04,0.252,0.119
Saviour Godwin,Casa Pia,Primeira Liga,2022,26,Forward,WAM,5,420,1,0.214,0.598,0.128,0.598,0.128,0.804,,0.401,,0,,0.874,0.187,0.874,0.187,0.993,0.213,0.633,0.136,0.242,0.052,0.392,0.084
Mehdi Taremi,FC Porto,Primeira Liga,2022,30,Forward,FW,5,402,3,0.672,2.255,0.505,1.474,0.33,2.235,,1.126,,1,0.224,0.527,0.118,0.527,0.118,0.983,0.22,0.542,0.121,0.237,0.053,0.305,0.068
Arthur Gomes,Sporting CP,Primeira Liga,2022,24,Midfielder,WAM,4,280,1,0.321,1.17,0.376,1.17,0.376,1.652,,0.529,,1,0.321,0.325,0.104,0.325,0.104,0.981,0.315,0.265,0.085,0.128,0.041,0.137,0.044
Petar Musa,Benfica,Primeira Liga,2022,24,Forward,FW,3,74,0,,0.853,1.037,0.853,1.037,0.374,,0.017,,1,1.216,0.628,0.764,0.628,0.764,0.951,1.157,0.297,0.362,0.091,0.111,0.206,0.251
Juan Manuel Boselli,Gil Vicente,Primeira Liga,2022,22,Forward,CAM,5,294,1,0.306,1.091,0.334,1.091,0.334,0.847,,0.196,,0,,0.149,0.046,0.054,0.017,0.932,0.285,0.12,0.037,0.012,0.004,0.108,0.033
Kanya Fujimoto,Gil Vicente,Primeira Liga,2022,23,Midfielder,CAM,5,439,0,,0.167,0.034,0.167,0.034,0.013,,-0.002,,1,0.205,0.95,0.195,0.95,0.195,0.914,0.187,0.346,0.071,0.265,0.054,0.081,0.017
Rildo,Santa Clara,Primeira Liga,2022,22,Forward,CM,4,260,2,0.692,0.958,0.331,0.958,0.331,1.109,,0.314,,0,,0.156,0.054,0.153,0.053,0.894,0.309,0.133,0.046,0.058,0.02,0.075,0.026
Ricardo Horta,Sporting Braga,Primeira Liga,2022,27,Forward,WAM,5,427,2,0.422,2.456,0.518,0.893,0.188,1.213,,0.29,,2,0.422,0.705,0.149,0.595,0.125,0.888,0.187,0.303,0.064,0.347,0.073,-0.044,-0.009
André Almeida,Vitória Guimarães,Primeira Liga,2022,,,,3,239,0,,0.189,0.071,0.189,0.071,0.216,,0.074,,2,0.753,0.805,0.303,0.804,0.303,0.852,0.321,0.405,0.152,0.345,0.13,0.06,0.023
Batxi,Chaves,Primeira Liga,2022,24,Forward,WAM,4,329,1,0.274,0.477,0.13,0.477,0.13,0.274,,-0.046,,1,0.274,0.81,0.222,0.64,0.175,0.835,0.228,0.411,0.112,0.276,0.076,0.134,0.037
Alejandro Grimaldo,Benfica,Primeira Liga,2022,26,Defender,FB,5,448,0,,0.386,0.077,0.386,0.077,0.184,,0.007,,1,0.201,0.958,0.192,0.857,0.172,0.832,0.167,0.504,0.101,0.327,0.066,0.177,0.036
Claudio Winck,Marítimo,Primeira Liga,2022,28,Defender,FB,5,450,1,0.2,0.696,0.139,0.696,0.139,0.763,,0.08,,0,,0.19,0.038,0.162,0.032,0.763,0.153,0.366,0.073,0.278,0.056,0.088,0.018
Tiago Gouveia,Estoril Praia,Primeira Liga,2022,21,Forward,FW,5,392,1,0.23,0.245,0.056,0.245,0.056,0.508,,0.422,,1,0.23,0.732,0.168,0.732,0.168,0.748,0.172,0.223,0.051,0.009,0.002,0.214,0.049
Rafa Mújica,Arouca,Primeira Liga,2022,23,Forward,FW,5,310,2,0.581,0.967,0.281,0.967,0.281,1.098,,0.97,,0,,0.029,0.008,0.029,0.008,0.748,0.217,-0.114,-0.033,-0.169,-0.049,0.054,0.016
David Neres,Benfica,Primeira Liga,2022,25,Forward,WAM,4,302,2,0.596,0.416,0.124,0.416,0.124,0.27,,0.175,,0,,1.439,0.429,0.988,0.294,0.745,0.222,0.465,0.139,0.228,0.068,0.237,0.071
Álvaro Djaló,Sporting Braga,Primeira Liga,2022,23,Forward,WAM,4,96,0,,0.348,0.326,0.348,0.326,0.147,,0.024,,2,1.875,0.477,0.447,0.477,0.447,0.708,0.664,0.263,0.246,0.077,0.072,0.186,0.174
Enzo Fernández,Benfica,Primeira Liga,2022,21,Midfielder,WAM,5,426,1,0.211,0.53,0.112,0.53,0.112,0.081,,-0.01,,0,,0.422,0.089,0.419,0.089,0.664,0.14,0.863,0.182,0.68,0.144,0.183,0.039
Yusupha Njie,Boavista,Primeira Liga,2022,28,Forward,WAM,2,180,2,1,1.684,0.842,0.903,0.451,1.348,,0.661,,0,,0.171,0.085,0.171,0.085,0.649,0.324,0.234,0.117,-0.023,-0.011,0.257,0.128
Gilberto,Benfica,Primeira Liga,2022,29,Defender,FB,4,245,1,0.367,0.27,0.099,0.27,0.099,0.239,,-0.018,,0,,0.587,0.216,0.583,0.214,0.647,0.238,0.412,0.151,0.191,0.07,0.221,0.081
Andre Simoes,FC Famalicão,Primeira Liga,2022,32,Midfielder,DMC,3,135,0,,0.842,0.561,0.842,0.561,0.136,,0.11,,0,,0.014,0.009,0.013,0.009,0.645,0.43,0.038,0.025,0.003,0.002,0.034,0.023
Hernán De La Fuente,FC Famalicão,Primeira Liga,2022,25,Defender,FB,4,278,0,,0.561,0.182,0.561,0.182,,,,,0,,0.227,0.074,0.22,0.071,0.638,0.207,0.432,0.14,0.433,0.14,0,0
Héctor Hernández,Chaves,Primeira Liga,2022,26,Forward,WAM,4,338,1,0.266,1.006,0.268,1.006,0.268,1.191,,0.233,,0,,0.06,0.016,0.06,0.016,0.626,0.167,0.09,0.024,-0.047,-0.012,0.137,0.037
Mizuki Arai,Gil Vicente,Primeira Liga,2022,25,Midfielder,CAM,4,182,0,,0.565,0.279,0.565,0.279,0.444,,0.073,,0,,0.225,0.111,0.224,0.111,0.594,0.294,0.096,0.047,0.063,0.031,0.033,0.016
Lucas Soares,Casa Pia,Primeira Liga,2022,24,Defender,FB,5,450,0,,0.176,0.035,0.176,0.035,0.037,,-0.005,,1,0.2,0.54,0.108,0.537,0.107,0.584,0.117,0.25,0.05,0.119,0.024,0.131,0.026
Miguel Sousa,Marítimo,Primeira Liga,2022,23,Midfielder,CM,3,186,0,,0.697,0.337,0.697,0.337,0.995,,0.293,,0,,0.029,0.014,0.029,0.014,0.584,0.282,0.113,0.055,0.064,0.031,0.05,0.024
Danny Namaso,FC Porto,Primeira Liga,2022,22,Forward,WAM,4,120,0,,0.711,0.533,0.711,0.533,0.365,,0.043,,0,,0.079,0.059,0.079,0.059,0.582,0.437,0.025,0.019,0.015,0.011,0.011,0.008
Marko Grujic,FC Porto,Primeira Liga,2022,26,Midfielder,CM,2,152,0,,0.135,0.08,0.135,0.08,,,,,0,,0.545,0.322,0.545,0.322,0.581,0.344,0.184,0.109,0.112,0.066,0.072,0.043
Joãozinho,Estoril Praia,Primeira Liga,2022,33,Defender,FB,5,450,0,,,,,,,,,,0,,0.594,0.119,0.586,0.117,0.564,0.113,0.394,0.079,0.366,0.073,0.028,0.006
Pepê,FC Porto,Primeira Liga,2022,25,Forward,FW,5,429,0,,0.138,0.029,0.138,0.029,0.013,,-0.013,,1,0.21,0.693,0.145,0.692,0.145,0.56,0.118,0.646,0.135,0.444,0.093,0.202,0.042
Yago Cariello,Portimonense,Primeira Liga,2022,23,Forward,FW,4,343,2,0.525,0.996,0.261,0.996,0.261,0.591,,-0.177,,0,,0.364,0.096,0.364,0.096,0.528,0.138,-0.034,-0.009,-0.01,-0.003,-0.023,-0.006
Alex Méndez,Vizela,Primeira Liga,2022,21,Midfielder,CM,4,258,0,,0.287,0.1,0.287,0.1,0.432,,0.158,,0,,0.664,0.232,0.439,0.153,0.519,0.181,0.481,0.168,0.452,0.158,0.029,0.01
Alexander Bah,Benfica,Primeira Liga,2022,24,Defender,FB,5,205,0,,,,,,,,,,2,0.878,0.593,0.26,0.583,0.256,0.517,0.227,0.337,0.148,0.242,0.106,0.095,0.042
Nuno Santos,Sporting CP,Primeira Liga,2022,27,Forward,WAM,4,260,1,0.346,0.585,0.202,0.585,0.202,0.019,,0.001,,0,,0.337,0.117,0.309,0.107,0.517,0.179,0.142,0.049,0.045,0.015,0.098,0.034
Adrián Marín,Gil Vicente,Primeira Liga,2022,25,Defender,FB,3,270,0,,0.038,0.013,0.038,0.013,,,,,0,,0.54,0.18,0.531,0.177,0.505,0.168,0.232,0.077,0.201,0.067,0.031,0.01
Nuno Sequeira,Sporting Braga,Primeira Liga,2022,32,Defender,FB,5,450,1,0.2,0.134,0.027,0.134,0.027,0.334,,0.244,,1,0.2,0.49,0.098,0.465,0.093,0.496,0.099,0.157,0.031,0.379,0.076,-0.222,-0.044
Junior Kadile,FC Famalicão,Primeira Liga,2022,19,Forward,FW,4,319,0,,0.8,0.226,0.8,0.226,0.047,,0.012,,0,,0.138,0.039,0.138,0.039,0.489,0.138,0.179,0.051,0.054,0.015,0.125,0.035
Toni Martínez,FC Porto,Primeira Liga,2022,25,Forward,FW,5,173,2,1.04,0.84,0.437,0.84,0.437,1.437,,0.782,,0,,0.59,0.307,0.59,0.307,0.484,0.252,0.41,0.213,0.326,0.17,0.084,0.044
Nuno Moreira,Vizela,Primeira Liga,2022,23,Midfielder,CM,5,341,1,0.264,0.703,0.186,0.703,0.186,0.9,,0.28,,0,,0.286,0.075,0.229,0.061,0.46,0.122,0.391,0.103,0.212,0.056,0.179,0.047
André Horta,Sporting Braga,Primeira Liga,2022,25,Midfielder,CM,5,369,0,,0.145,0.035,0.145,0.035,0.259,,0.171,,1,0.244,0.81,0.198,0.389,0.095,0.459,0.112,0.503,0.123,0.34,0.083,0.163,0.04
N'Dri Koffi,Paços de Ferreira,Primeira Liga,2022,20,Forward,FW,3,190,2,0.947,1.13,0.535,1.13,0.535,1.645,,0.552,,0,,0.123,0.058,0.123,0.058,0.444,0.21,0.075,0.036,0.034,0.016,0.041,0.02
Pedro Malheiro,Boavista,Primeira Liga,2022,21,Midfielder,WAM,4,360,0,,0.118,0.03,0.118,0.03,0.067,,0.002,,1,0.25,0.493,0.123,0.489,0.122,0.443,0.111,0.144,0.036,0.092,0.023,0.051,0.013
Henrique Araújo,Benfica,Primeira Liga,2022,20,Forward,FW,3,38,0,,0.648,1.536,0.648,1.536,,,,,0,,0.017,0.04,0.017,0.04,0.437,1.035,0.075,0.177,0.017,0.04,0.058,0.137
Jota Silva,Vitória Guimarães,Primeira Liga,2022,23,Forward,WAM,4,267,1,0.337,0.437,0.147,0.437,0.147,0.873,,0.492,,1,0.337,0.127,0.043,0.124,0.042,0.436,0.147,0.144,0.048,-0.004,-0.001,0.147,0.05
Allano,Santa Clara,Primeira Liga,2022,27,Forward,WAM,5,319,1,0.282,1.147,0.324,0.365,0.103,0.805,,0.008,,0,,0.483,0.136,0.189,0.053,0.426,0.12,0.227,0.064,0.083,0.023,0.144,0.041
Samu,Vizela,Primeira Liga,2022,26,Midfielder,CM,5,450,0,,0.598,0.12,0.598,0.12,0.038,,0.004,,0,,0.298,0.06,0.292,0.058,0.419,0.084,0.161,0.032,0.125,0.025,0.036,0.007
Nélson da Luz,Vitória Guimarães,Primeira Liga,2022,24,Forward,WAM,5,183,0,,0.461,0.227,0.461,0.227,0.334,,0.287,,0,,0.043,0.021,0.042,0.021,0.415,0.204,-0.028,-0.014,-0.038,-0.019,0.01,0.005
Otávio,FC Porto,Primeira Liga,2022,27,Midfielder,WAM,4,314,0,,0.832,0.238,0.832,0.238,,,,,0,,0.826,0.237,0.498,0.143,0.411,0.118,0.135,0.039,0.266,0.076,-0.131,-0.037
Stefano Beltrame,Marítimo,Primeira Liga,2022,29,Midfielder,FW,4,312,0,,0.221,0.064,0.221,0.064,0.171,,0.091,,0,,0.225,0.065,0.224,0.065,0.408,0.118,0.273,0.079,0.218,0.063,0.055,0.016
Heriberto Tavares,FC Famalicão,Primeira Liga,2022,,,,4,216,0,,0.385,0.16,0.385,0.16,0.249,,-0.073,,0,,0.425,0.177,0.165,0.069,0.405,0.169,0.251,0.104,0.128,0.053,0.123,0.051
António Silva,Benfica,Primeira Liga,2022,18,Defender,CB,2,180,0,,0.56,0.28,0.56,0.28,0.797,,0.287,,0,,0.19,0.095,0.19,0.095,0.404,0.202,0.246,0.123,0.21,0.105,0.036,0.018
Gabriel Silva,Santa Clara,Primeira Liga,2022,20,Forward,FW,5,227,0,,0.336,0.133,0.336,0.133,0.184,,-0.045,,0,,0.448,0.178,0.42,0.166,0.403,0.16,0.611,0.242,0.523,0.207,0.088,0.035
Monsuru Opeyemi,Vizela,Primeira Liga,2022,19,Midfielder,CM,1,45,0,,0.404,0.807,0.404,0.807,0.301,,-0.103,,0,,0.001,0.001,0.001,0.001,0.4,0.8,0.011,0.023,0.002,0.004,0.009,0.019
